"","SampleSite_ID","Species","Plot_Sp","total","x0","x10","x30","x130","X","UNIQUE_ID","Contract","Zone","Easting","Northing","Coordinate_source","Latitude","Longitude","Aspect","Elevation","Slope","TWI","BEC_Zone","BEC_Subzone","BEC_Variant","Solar_Radiation","PARENT_SOILS","SOILNAME_1","TEXTURE_1","PERCENT_1","DRAIN_1","COFRAG_1","SOILNAME_2","TEXTURE_2","PERCENT_2","DRAIN_2","COFRAG_2","SOILNAME_3","TEXTURE_3","PERCENT_3","DRAIN_3","COFRAG_3","FIRE_NUMBER_1","FIRE_YEAR_1","BURN_SEVERITY_RATING_1","FIRE_DATE_1","PATCH_SIZE_1","CROWN_CLOSURE_1","SPECIES_CD_1_1","SPECIES_PCT_1_1","PROJ_AGE_1_1","PROJ_HEIGHT_1_1","SPECIES_CD_2_1","SPECIES_PCT_2_1","PROJ_AGE_2_1","PROJ_HEIGHT_2_1","SPECIES_CD_3_1","SPECIES_PCT_3_1","SPECIES_CD_4_1","SPECIES_PCT_4_1","SPECIES_CD_5_1","SPECIES_PCT_5_1","SPECIES_CD_6_1","SPECIES_PCT_6_1","DISTURBANCE_TYPE_1","DISTURBANCE_DATE_1","HARVEST_DATE_1","FIRE_NUMBER_2","FIRE_YEAR_2","BURN_SEVERITY_RATING_2","FIRE_DATE_2","PATCH_SIZE_2","CROWN_CLOSURE_2","SPECIES_CD_1_2","SPECIES_PCT_1_2","PROJ_AGE_1_2","PROJ_HEIGHT_1_2","SPECIES_CD_2_2","SPECIES_PCT_2_2","PROJ_AGE_2_2","PROJ_HEIGHT_2_2","SPECIES_CD_3_2","SPECIES_PCT_3_2","SPECIES_CD_4_2","SPECIES_PCT_4_2","SPECIES_CD_5_2","SPECIES_PCT_5_2","SPECIES_CD_6_2","SPECIES_PCT_6_2","DISTURBANCE_TYPE_2","DISTURBANCE_DATE_2","HARVEST_DATE_2","DISTANCE_TO_PERIMETER","Card","Beers_aspect","Azimuth","Distance"
"398",1440,"NonCon","1440NonCon",41,0,7,23,11,203,204,"",10,473449,5776814,"Field UTM",52.14119962,-123.3879784,219.6441803,967,11.36331844,7.473097324,"IDF","dk",4,1048127.893,"GLACIOFLUVIAL ","GAY LAKE","SICL",60,"MW",1,"ZENZAKO","SIL",25,"MW",5,"WHISKEY CREEK","SL",15,"W",23,"C50183",2010,"Unknown","2010-07-27",5269.673151,45,"FDI",60,210,24.39999962,"PLI",35,210,21.20000076,"AT",5,"",NA,NA,NA,NA,NA,"IBM","2004-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,614.2120432,1440,1.68192947821937,"S","13.5"
"399",1440,"PLI","1440PLI",3,0,0,1,2,203,204,"",10,473449,5776814,"Field UTM",52.14119962,-123.3879784,219.6441803,967,11.36331844,7.473097324,"IDF","dk",4,1048127.893,"GLACIOFLUVIAL ","GAY LAKE","SICL",60,"MW",1,"ZENZAKO","SIL",25,"MW",5,"WHISKEY CREEK","SL",15,"W",23,"C50183",2010,"Unknown","2010-07-27",5269.673151,45,"FDI",60,210,24.39999962,"PLI",35,210,21.20000076,"AT",5,"",NA,NA,NA,NA,NA,"IBM","2004-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,614.2120432,1440,1.68192947821937,"S","13.5"
"400",1450,"NonCon","1450NonCon",56,0,3,33,20,204,205,"",10,472493,5777849,"Field UTM",52.15045802,-123.4020315,186.3401947,974,4.527692795,7.006980896,"IDF","dk",4,1031128.637,"GLACIOFLUVIAL ","GAY LAKE","SICL",60,"MW",1,"ZENZAKO","SIL",25,"MW",5,"WHISKEY CREEK","SL",15,"W",23,"C50183",2010,"Unknown","2010-07-27",5269.673151,70,"PLI",80,150,18.39999962,"FDI",15,150,20.70000076,"AT",5,"",NA,NA,NA,NA,NA,"IBM","2004-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,558.2824777,1450,0.0923454626848655,"S","30.3"
"401",1450,"PLI","1450PLI",10,2,1,7,0,204,205,"",10,472493,5777849,"Field UTM",52.15045802,-123.4020315,186.3401947,974,4.527692795,7.006980896,"IDF","dk",4,1031128.637,"GLACIOFLUVIAL ","GAY LAKE","SICL",60,"MW",1,"ZENZAKO","SIL",25,"MW",5,"WHISKEY CREEK","SL",15,"W",23,"C50183",2010,"Unknown","2010-07-27",5269.673151,70,"PLI",80,150,18.39999962,"FDI",15,150,20.70000076,"AT",5,"",NA,NA,NA,NA,NA,"IBM","2004-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,558.2824777,1450,0.0923454626848655,"S","30.3"
"402",1460,"FDI","1460FDI",35,13,15,7,0,205,207,"Toosey",10,468557,5778977,"Field UTM",52.16038913,-123.4596611,107.4471893,1043,9.17196846,6.301041603,"IDF","dk",4,1028119.76,"TILL ","WILLIAMS LAKE","SIL",70,"MW",19,"GAY LAKE","SICL",30,"MW",1,"","-",NA,"",NA,"C50183",2010,"Unknown","2010-07-27",5269.673151,60,"FDI",100,310,30.20000076,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,1004.023676,1460,1.99680605211555,"E","9.7"
"403",1460,"FDI","1460FDI",35,13,15,7,0,205,207,"Toosey",10,468557,5778977,"Field UTM",52.16038913,-123.4596611,107.4471893,1043,9.17196846,6.301041603,"IDF","dk",4,1028119.76,"TILL ","WILLIAMS LAKE","SIL",70,"MW",19,"GAY LAKE","SICL",30,"MW",1,"","-",NA,"",NA,"C50183",2010,"Unknown","2010-07-27",5269.673151,60,"FDI",100,310,30.20000076,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,1004.023676,1460,1.99680605211555,"E","5.7"
"404",1460,"FDI","1460FDI",35,13,15,7,0,207,206,"CCR",10,468542,5779019,"Field UTM",52.16076587,-123.4598842,45,1042,10.60660172,6.155716896,"IDF","dk",4,966980.9981,"TILL ","WILLIAMS LAKE","SIL",70,"MW",19,"GAY LAKE","SICL",30,"MW",1,"","-",NA,"",NA,"C50183",2010,"Unknown","2010-07-27",5269.673151,60,"FDI",100,310,30.20000076,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,979.2370206,1460,1.89399666360056,"E","9.7"
"405",1460,"FDI","1460FDI",35,13,15,7,0,207,206,"CCR",10,468542,5779019,"Field UTM",52.16076587,-123.4598842,45,1042,10.60660172,6.155716896,"IDF","dk",4,966980.9981,"TILL ","WILLIAMS LAKE","SIL",70,"MW",19,"GAY LAKE","SICL",30,"MW",1,"","-",NA,"",NA,"C50183",2010,"Unknown","2010-07-27",5269.673151,60,"FDI",100,310,30.20000076,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,979.2370206,1460,1.89399666360056,"E","5.7"
"406",1460,"NonCon","1460NonCon",27,0,0,5,22,205,207,"Toosey",10,468557,5778977,"Field UTM",52.16038913,-123.4596611,107.4471893,1043,9.17196846,6.301041603,"IDF","dk",4,1028119.76,"TILL ","WILLIAMS LAKE","SIL",70,"MW",19,"GAY LAKE","SICL",30,"MW",1,"","-",NA,"",NA,"C50183",2010,"Unknown","2010-07-27",5269.673151,60,"FDI",100,310,30.20000076,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,1004.023676,1460,1.99680605211555,"E","9.7"
"407",1460,"NonCon","1460NonCon",27,0,0,5,22,205,207,"Toosey",10,468557,5778977,"Field UTM",52.16038913,-123.4596611,107.4471893,1043,9.17196846,6.301041603,"IDF","dk",4,1028119.76,"TILL ","WILLIAMS LAKE","SIL",70,"MW",19,"GAY LAKE","SICL",30,"MW",1,"","-",NA,"",NA,"C50183",2010,"Unknown","2010-07-27",5269.673151,60,"FDI",100,310,30.20000076,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,1004.023676,1460,1.99680605211555,"E","5.7"
"408",1460,"NonCon","1460NonCon",27,0,0,5,22,207,206,"CCR",10,468542,5779019,"Field UTM",52.16076587,-123.4598842,45,1042,10.60660172,6.155716896,"IDF","dk",4,966980.9981,"TILL ","WILLIAMS LAKE","SIL",70,"MW",19,"GAY LAKE","SICL",30,"MW",1,"","-",NA,"",NA,"C50183",2010,"Unknown","2010-07-27",5269.673151,60,"FDI",100,310,30.20000076,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,979.2370206,1460,1.89399666360056,"E","9.7"
"409",1460,"NonCon","1460NonCon",27,0,0,5,22,207,206,"CCR",10,468542,5779019,"Field UTM",52.16076587,-123.4598842,45,1042,10.60660172,6.155716896,"IDF","dk",4,966980.9981,"TILL ","WILLIAMS LAKE","SIL",70,"MW",19,"GAY LAKE","SICL",30,"MW",1,"","-",NA,"",NA,"C50183",2010,"Unknown","2010-07-27",5269.673151,60,"FDI",100,310,30.20000076,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,979.2370206,1460,1.89399666360056,"E","5.7"
"410",1461,"NonCon","1461NonCon",4,0,0,1,3,206,209,"Toosey",10,472556,5778822,"Field UTM",52.15920891,-123.4011894,180,973,3,10.59663486,"IDF","dk",4,1023114.218,"GLACIOLACUSTRINE ","GAY LAKE","SICL",60,"MW",1,"ZENZAKO","SIL",25,"MW",5,"WHISKEY CREEK","SL",15,"W",23,"C50183",2010,"Unknown","2010-07-27",5269.673151,70,"PLI",80,130,16.60000038,"FDI",20,130,17.79999924,"",NA,"",NA,NA,NA,NA,NA,"IBM","2005-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,66.49645518,1461,0.0699051219954746,"S","16.7"
"411",1461,"NonCon","1461NonCon",4,0,0,1,3,206,209,"Toosey",10,472556,5778822,"Field UTM",52.15920891,-123.4011894,180,973,3,10.59663486,"IDF","dk",4,1023114.218,"GLACIOLACUSTRINE ","GAY LAKE","SICL",60,"MW",1,"ZENZAKO","SIL",25,"MW",5,"WHISKEY CREEK","SL",15,"W",23,"C50183",2010,"Unknown","2010-07-27",5269.673151,70,"PLI",80,130,16.60000038,"FDI",20,130,17.79999924,"",NA,"",NA,NA,NA,NA,NA,"IBM","2005-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,66.49645518,1461,0.0699051219954746,"S","29.4"
"412",1461,"NonCon","1461NonCon",4,0,0,1,3,208,208,"CCR",10,472530,5778859,"Field UTM",52.15954027,-123.4015724,171.8699036,974,3.535533905,7.254329205,"IDF","dk",4,1026172.155,"GLACIOLACUSTRINE ","GAY LAKE","SICL",60,"MW",1,"ZENZAKO","SIL",25,"MW",5,"WHISKEY CREEK","SL",15,"W",23,"C50183",2010,"Unknown","2010-07-27",5269.673151,70,"PLI",80,130,16.60000038,"FDI",20,130,17.79999924,"",NA,"",NA,NA,NA,NA,NA,"IBM","2005-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,40.68416715,1461,0.900156133522201,"S","16.7"
"413",1461,"NonCon","1461NonCon",4,0,0,1,3,208,208,"CCR",10,472530,5778859,"Field UTM",52.15954027,-123.4015724,171.8699036,974,3.535533905,7.254329205,"IDF","dk",4,1026172.155,"GLACIOLACUSTRINE ","GAY LAKE","SICL",60,"MW",1,"ZENZAKO","SIL",25,"MW",5,"WHISKEY CREEK","SL",15,"W",23,"C50183",2010,"Unknown","2010-07-27",5269.673151,70,"PLI",80,130,16.60000038,"FDI",20,130,17.79999924,"",NA,"",NA,NA,NA,NA,NA,"IBM","2005-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,40.68416715,1461,0.900156133522201,"S","29.4"
"414",1461,"PLI","1461PLI",32,0,2,9,21,206,209,"Toosey",10,472556,5778822,"Field UTM",52.15920891,-123.4011894,180,973,3,10.59663486,"IDF","dk",4,1023114.218,"GLACIOLACUSTRINE ","GAY LAKE","SICL",60,"MW",1,"ZENZAKO","SIL",25,"MW",5,"WHISKEY CREEK","SL",15,"W",23,"C50183",2010,"Unknown","2010-07-27",5269.673151,70,"PLI",80,130,16.60000038,"FDI",20,130,17.79999924,"",NA,"",NA,NA,NA,NA,NA,"IBM","2005-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,66.49645518,1461,0.0699051219954746,"S","16.7"
"415",1461,"PLI","1461PLI",32,0,2,9,21,206,209,"Toosey",10,472556,5778822,"Field UTM",52.15920891,-123.4011894,180,973,3,10.59663486,"IDF","dk",4,1023114.218,"GLACIOLACUSTRINE ","GAY LAKE","SICL",60,"MW",1,"ZENZAKO","SIL",25,"MW",5,"WHISKEY CREEK","SL",15,"W",23,"C50183",2010,"Unknown","2010-07-27",5269.673151,70,"PLI",80,130,16.60000038,"FDI",20,130,17.79999924,"",NA,"",NA,NA,NA,NA,NA,"IBM","2005-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,66.49645518,1461,0.0699051219954746,"S","29.4"
"416",1461,"PLI","1461PLI",32,0,2,9,21,208,208,"CCR",10,472530,5778859,"Field UTM",52.15954027,-123.4015724,171.8699036,974,3.535533905,7.254329205,"IDF","dk",4,1026172.155,"GLACIOLACUSTRINE ","GAY LAKE","SICL",60,"MW",1,"ZENZAKO","SIL",25,"MW",5,"WHISKEY CREEK","SL",15,"W",23,"C50183",2010,"Unknown","2010-07-27",5269.673151,70,"PLI",80,130,16.60000038,"FDI",20,130,17.79999924,"",NA,"",NA,NA,NA,NA,NA,"IBM","2005-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,40.68416715,1461,0.900156133522201,"S","16.7"
"417",1461,"PLI","1461PLI",32,0,2,9,21,208,208,"CCR",10,472530,5778859,"Field UTM",52.15954027,-123.4015724,171.8699036,974,3.535533905,7.254329205,"IDF","dk",4,1026172.155,"GLACIOLACUSTRINE ","GAY LAKE","SICL",60,"MW",1,"ZENZAKO","SIL",25,"MW",5,"WHISKEY CREEK","SL",15,"W",23,"C50183",2010,"Unknown","2010-07-27",5269.673151,70,"PLI",80,130,16.60000038,"FDI",20,130,17.79999924,"",NA,"",NA,NA,NA,NA,NA,"IBM","2005-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,40.68416715,1461,0.900156133522201,"S","29.4"
"418",1467,"NR","1467NR",0,0,0,0,0,209,211,"Toosey",10,469597,5779935,"Field UTM",52.16906023,-123.4445438,300.9637451,996,2.915475845,8.140307426,"IDF","dk",4,999732.0585,"TILL ","GAY LAKE","SICL",60,"MW",1,"ZENZAKO","SIL",25,"MW",5,"WHISKEY CREEK","SL",15,"W",23,"C50183",2010,"Unknown","2010-07-27",5269.673151,35,"AT",60,20,6.699999809,"PLI",30,20,5,"FDI",10,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,47.50504176,1467,1.3788498639922,"W","4"
"419",1467,"NR","1467NR",0,0,0,0,0,209,211,"Toosey",10,469597,5779935,"Field UTM",52.16906023,-123.4445438,300.9637451,996,2.915475845,8.140307426,"IDF","dk",4,999732.0585,"TILL ","GAY LAKE","SICL",60,"MW",1,"ZENZAKO","SIL",25,"MW",5,"WHISKEY CREEK","SL",15,"W",23,"C50183",2010,"Unknown","2010-07-27",5269.673151,35,"AT",60,20,6.699999809,"PLI",30,20,5,"FDI",10,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,47.50504176,1467,1.3788498639922,"W","7.9"
"420",1467,"NR","1467NR",0,0,0,0,0,210,210,"CCR",10,469573,5779970,"Field UTM",52.16937357,-123.4448978,303.6900635,992,3.605551243,11.73452854,"IDF","dk",4,995099.1891,"TILL ","GAY LAKE","SICL",60,"MW",1,"ZENZAKO","SIL",25,"MW",5,"WHISKEY CREEK","SL",15,"W",23,"C50183",2010,"Unknown","2010-07-27",5269.673151,10,"PLI",60,20,4.599999905,"AT",40,20,5.900000095,"",NA,"",NA,NA,NA,NA,NA,"","","1985-01-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,7.02593947,1467,1.02671786871153,"W","4"
"421",1467,"NR","1467NR",0,0,0,0,0,210,210,"CCR",10,469573,5779970,"Field UTM",52.16937357,-123.4448978,303.6900635,992,3.605551243,11.73452854,"IDF","dk",4,995099.1891,"TILL ","GAY LAKE","SICL",60,"MW",1,"ZENZAKO","SIL",25,"MW",5,"WHISKEY CREEK","SL",15,"W",23,"C50183",2010,"Unknown","2010-07-27",5269.673151,10,"PLI",60,20,4.599999905,"AT",40,20,5.900000095,"",NA,"",NA,NA,NA,NA,NA,"","","1985-01-01","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,7.02593947,1467,1.02671786871153,"W","7.9"
"422",1476,"NonCon","1476NonCon",13,0,5,8,0,212,212,"",10,425671.8046,5784812.604,"Field lat/long",52.2087374,-124.0877865,45,1049,7.424621105,7.20553875,"IDF","dk",4,982778.2129,"GLACIOLACUSTRINE ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C50146",2015,"Medium","2014-08-02",872.3744226,70,"PLI",100,68,3.900000095,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,533.6718995,1476,1.89399666360056,"E","567"
"423",1476,"PLI","1476PLI",792,0,24,768,0,212,212,"",10,425671.8046,5784812.604,"Field lat/long",52.2087374,-124.0877865,45,1049,7.424621105,7.20553875,"IDF","dk",4,982778.2129,"GLACIOLACUSTRINE ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C50146",2015,"Medium","2014-08-02",872.3744226,70,"PLI",100,68,3.900000095,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,533.6718995,1476,1.89399666360056,"E","567"
"424",1478,"FDI","1478FDI",4,0,0,0,4,211,213,"",10,473707,5782792,"Field UTM",52.19495716,-123.3846717,180,1061,1.5,8.111728668,"SBPS","xc",NA,1027459.574,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"TYEE","SL",40,"MW",20,"","-",NA,"",NA,"C50186",2010,"Unknown","2010-07-27",16233.7919,60,"PLI",100,105,16.79999924,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM","2005-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,294.1373396,1478,0.0699051219954746,"S","95.5"
"425",1478,"NonCon","1478NonCon",104,0,0,65,39,211,213,"",10,473707,5782792,"Field UTM",52.19495716,-123.3846717,180,1061,1.5,8.111728668,"SBPS","xc",NA,1027459.574,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"TYEE","SL",40,"MW",20,"","-",NA,"",NA,"C50186",2010,"Unknown","2010-07-27",16233.7919,60,"PLI",100,105,16.79999924,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM","2005-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,294.1373396,1478,0.0699051219954746,"S","95.5"
"426",1478,"PLI","1478PLI",21,0,0,10,11,211,213,"",10,473707,5782792,"Field UTM",52.19495716,-123.3846717,180,1061,1.5,8.111728668,"SBPS","xc",NA,1027459.574,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"TYEE","SL",40,"MW",20,"","-",NA,"",NA,"C50186",2010,"Unknown","2010-07-27",16233.7919,60,"PLI",100,105,16.79999924,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM","2005-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,294.1373396,1478,0.0699051219954746,"S","95.5"
"427",1479,"NR","1479NR",0,0,0,0,0,216,214,"",10,424712.9534,5785851.452,"Field lat/long",52.2179454,-124.1020475,178.0250702,1069,14.50861835,7.228744984,"SBPS","xc",NA,1093714.947,"GLACIOLACUSTRINE ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C50146",2015,"Medium","2014-08-02",872.3744226,10,"PLI",90,195,15.80000019,"FDI",10,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM  ","1985-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,164.0664763,1479,1.02800454313504,"S","78"
"428",1481,"PLI","1481PLI",26,0,0,26,0,215,215,"",10,426714.6897,5785766.8,"Field lat/long",52.21745439,-124.0727335,154.6538239,1060,5.25594902,6.857832909,"IDF","dk",4,1044540.368,"TILL ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C50146",2015,"Medium","2014-08-02",872.3744226,10,"PLI",100,114,15.80000019,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM  ","1985-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,409.1221862,1481,0.0132049182300863,"S","16.7"
"429",1482,"NR","1482NR",0,0,0,0,0,214,216,"",10,471747.9129,5783873.245,"Intended lat/long",52.20458109,-123.4134229,83.6598053,1057,2.263846397,8.393275261,"IDF","dk",4,1016450.731,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"TYEE","SL",40,"MW",20,"","-",NA,"",NA,"C50186",2010,"Unknown","2010-07-27",16233.7919,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","2005-05-17","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,362.0344734,1482,1.14498073047153,"E",NA
"430",1484,"NonCon","1484NonCon",14,0,0,6,8,317,402,"",10,476512.2766,5801644.524,"Intended lat/long",52.36457492,-123.3449443,137.7263184,1198,7.43303442,10.62213326,"SBPS","xc",NA,1063787.573,"TILL ","TYEE","SL",60,"MW",20,"SALT LAKE","SIL",40,"W",19,"","-",NA,"",NA,"C10784",2017,"Medium","2017-07-07",7370.614425,20,"PLI",80,103,10.19999981,"AT",11,111,14.80000019,"FDI",5,"SX",4,NA,NA,NA,NA,"IBM","2003-08-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,581.5438096,1484,1.491615973729,"S","663.6"
"431",1485,"NonCon","1485NonCon",1,0,0,1,0,213,217,"CCR",10,431720.2039,5785553.973,"Field lat/long",52.21618438,-123.9994335,134.1930695,1006,25.1047802,7.596720219,"IDF","dk",4,1080932.379,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"TYEE","SL",40,"MW",20,"","-",NA,"",NA,"C50146",2015,"Medium","2014-08-02",4414.075131,20,"FDI",100,165,18.29999924,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,113.7690166,1485,0.878016318328052,"E","4"
"432",1485,"PLI","1485PLI",65,2,25,37,1,213,217,"CCR",10,431720.2039,5785553.973,"Field lat/long",52.21618438,-123.9994335,134.1930695,1006,25.1047802,7.596720219,"IDF","dk",4,1080932.379,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"TYEE","SL",40,"MW",20,"","-",NA,"",NA,"C50146",2015,"Medium","2014-08-02",4414.075131,20,"FDI",100,165,18.29999924,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,113.7690166,1485,0.878016318328052,"E","4"
"433",1487,"PLI","1487PLI",7,0,0,0,7,217,218,"",10,471743,5783877,"Field UTM",52.2046146,-123.4134951,83.6598053,1057,2.263846397,8.393275261,"IDF","dk",4,1016450.731,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"TYEE","SL",40,"MW",20,"","-",NA,"",NA,"C50186",2010,"Unknown","2010-07-27",16233.7919,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"","","2005-05-17","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,365.4492812,1487,1.14498073047153,"E","222.7"
"434",1498,"NonCon","1498NonCon",6,0,0,5,1,219,219,"",10,428757.6618,5786679.014,"Field lat/long",52.22592239,-124.0430265,191.3099365,1047,2.549509764,11.60664368,"IDF","dk",4,1025310.759,"TILL ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,"C50146",2015,"Medium","2014-08-02",4414.075131,20,"FDI",80,155,19.60000038,"PLI",20,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"IBM  ","1985-01-01","","",NA,"","",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,341.7937135,1498,0.363086925827694,"S","304"
