Card,Regen,ID,DisplayName,TreeNumber,Species,Status,StandingOrLeaning,DBH,Height,BrokenTop,BarkBurn_Percent,BurnLength,Notes
13,Regen,-7.77872E+11,Overstory:  - ,,,,,,,,,,
13,Regen,2.29846E+11,Overstory: 1 - PLI,1,PLI,L,S,7.2,4.4,N,0,0,
13,Regen,3.39971E+11,Overstory: 2 - PLI,2,PLI,L,S,7.8,4.9,N,0,0,
13,Regen,4.99456E+11,Overstory: 1 - PLI,1,PLI,L,S,5.8,4,N,0,0,
13,Regen,7.29605E+11,Overstory: 2 - PLI,2,PLI,L,S,0.8,4.6,N,0,0,
13,Regen,7.05526E+11,Overstory: 3 - PLI,3,PLI,L,S,7.8,4.4,N,0,0,
13,Regen,7.89583E+11,Overstory: 1 - PLI,1,PLI,L,S,7.8,4.2,N,0,0,
13,Regen,6.6419E+11,Overstory: 2 - PLI,2,PLI,L,S,6.4,3.9,N,0,0,
1333,Regen,-4.78849E+11,Overstory:  - ,,,,,,,,,,
1333,Regen,8.79305E+11,Overstory: 1 - FDI,1,FDI,D,L,6.8,7.1,N,100,7.1,
1333,Regen,-7.47505E+11,Overstory:  - ,,,,,,,,,,
1333,Regen,5.78595E+11,Overstory: 1 - FDI,1,FDI,D,L,18.3,8.5,N,100,8.5,
1333,Regen,-5.39668E+11,Overstory:  - ,,,,,,,,,,
1333,Regen,-3.52814E+11,Overstory:  - ,,,,,,,,,,
1333,Regen,-5.17371E+11,Overstory:  - ,,,,,,,,,,
1214,Regen,-8.85294E+11,Overstory:  - ,,,,,,,,,,
1214,Regen,-6.33763E+11,Overstory:  - ,,,,,,,,,,
1214,Regen,-9.51631E+11,Overstory:  - ,,,,,,,,,,
1214,Regen,-2.20965E+11,Overstory:  - ,,,,,,,,,,
1214,Regen,-2.59562E+11,Overstory:  - ,,,,,,,,,,
1214,Regen,-4.17564E+11,Overstory:  - ,,,,,,,,,,
1214,Regen,-6.30911E+11,Overstory:  - ,,,,,,,,,,
1214,Regen,2.29736E+11,Overstory: 1 - FDI,1,FDI,L,S,10.1,7.5,N,10,3.5,
1214,Regen,-5.73326E+11,Overstory:  - ,,,,,,,,,,
1214,Regen,-4.51359E+11,Overstory:  - ,,,,,,,,,,
1214,Regen,9.22079E+11,Overstory: 1 - FDI,1,FDI,D,S,6.7,5.1,N,50,1.1,
1214,Regen,-1.95121E+11,Overstory:  - ,,,,,,,,,,
1099,Regen,-7.73519E+11,Overstory:  - ,,,,,,,,,,
1099,Regen,-3.99967E+11,Overstory:  - ,,,,,,,,,,
1099,Regen,-2.90361E+11,Overstory:  - ,,,,,,,,,,
1099,Regen,-1.24549E+11,Overstory:  - ,,,,,,,,,,
1099,Regen,-2.96449E+11,Overstory:  - ,,,,,,,,,,
1068,Regen,7.47466E+11,Overstory: 1 - FDI,1,FDI,D,S,12.2,3.7,Y,100,3.7,
1068,Regen,-6.98871E+11,Overstory:  - ,,,,,,,,,,
1068,Regen,-1.59171E+11,Overstory:  - ,,,,,,,,,,
1068,Regen,-1.69908E+11,Overstory:  - ,,,,,,,,,,
0,Regen,-8.80025E+11,Overstory:  - ,,,,,,,,,,
158,Regen,-5.66668E+11,Overstory:  - ,,,,,,,,,,
158,Regen,1.68257E+11,Overstory: 1 - SW,1,SW,L,S,7.5,5.7,N,0,0,
158,Regen,8.34554E+11,Overstory: 2 - SW,2,SW,L,S,0.6,4.1,N,0,0,Dead top
158,Regen,-1.95828E+11,Overstory:  - ,,,,,,,,,,
158,Regen,-9.44276E+11,Overstory:  - ,,,,,,,,,,
158,Regen,-3.67368E+11,Overstory:  - ,,,,,,,,,,
158,Regen,-7.90942E+11,Overstory:  - ,,,,,,,,,,
158,Regen,-4.87277E+11,Overstory:  - ,,,,,,,,,,
158,Regen,-6.07671E+11,Overstory:  - ,,,,,,,,,,
158,Regen,-3.60349E+11,Overstory:  - ,,,,,,,,,,
158,Regen,-1.04183E+11,Overstory:  - ,,,,,,,,,,
158,Regen,-9.41618E+11,Overstory:  - ,,,,,,,,,,
413,Regen,-3.83097E+11,Overstory:  - ,,,,,,,,,,
413,Regen,-6.02571E+11,Overstory:  - ,,,,,,,,,,
413,Regen,-1.09678E+11,Overstory:  - ,,,,,,,,,,
413,Regen,-4.11502E+11,Overstory:  - ,,,,,,,,,,
1075,Regen,-3.73301E+11,Overstory:  - ,,,,,,,,,,
1075,Regen,-5.3267E+11,Overstory:  - ,,,,,,,,,,
1075,Regen,-3.97372E+11,Overstory:  - ,,,,,,,,,,
1075,Regen,4.02857E+11,Overstory: 1 - FDI,1,FDI,D,S,42.5,6,Y,90,6,
1075,Regen,8.08618E+11,Overstory: 2 - FDI,2,FDI,D,S,36.7,21.1,N,100,11,
1075,Regen,7.48697E+11,Overstory: 3 - FDI,3,FDI,L,L,39,18.3,N,100,14,
1111,Regen,-8.20951E+11,Overstory:  - ,,,,,,,,,,
1111,Regen,4.87134E+11,Overstory: 1 - FDI,1,FDI,D,S,,,,,,
1111,Regen,-9.47036E+11,Overstory:  - ,,,,,,,,,,
1111,Regen,8.10981E+11,Overstory: 1 - PLI,1,PLI,D,S,7.7,4.8,N,100,4.8,Pl trees were killed by fire
1111,Regen,5.16772E+11,Overstory: 2 - FDI,2,FDI,L,L,5.8,3.6,Y,50,3.6,Fdi trees have beetle
1111,Regen,-8.86534E+11,Overstory:  - ,,,,,,,,,,
801,Regen,2.51297E+11,Overstory: 1 - FDI,1,FDI,L,S,4.1,3.1,N,0,0,
801,Regen,-9.94325E+11,Overstory:  - ,,,,,,,,,,
801,Regen,-9.14261E+11,Overstory:  - ,,,,,,,,,,
801,Regen,-5.20885E+11,Overstory:  - ,,,,,,,,,,
801,Regen,-6.00848E+11,Overstory:  - ,,,,,,,,,,
801,Regen,-5.98417E+11,Overstory:  - ,,,,,,,,,,
801,Regen,-3.1261E+11,Overstory:  - ,,,,,,,,,,
801,Regen,-9.33698E+11,Overstory:  - ,,,,,,,,,,
903,Regen,3.4109E+11,Overstory: 1 - FDI,1,FDI,D,S,13.4,9.2,N,100,9.2,
903,Regen,-4.4841E+11,Overstory:  - ,,,,,,,,,,
903,Regen,-3.95174E+11,Overstory:  - ,,,,,,,,,,
903,Regen,-8.25526E+11,Overstory:  - ,,,,,,,,,,
903,Regen,2.41347E+11,Overstory: 1 - FDI,1,FDI,D,S,10.4,5.5,Y,100,5.5,
903,Regen,-5.09862E+11,Overstory:  - ,,,,,,,,,,
900,Regen,-6.62995E+11,Overstory:  - ,,,,,,,,,,
900,Regen,-1.84588E+11,Overstory:  - ,,,,,,,,,,
900,Regen,-1.44159E+11,Overstory:  - ,,,,,,,,,,
900,Regen,-4.99273E+11,Overstory:  - ,,,,,,,,,,
900,Regen,-1.0701E+11,Overstory:  - ,,,,,,,,,,
900,Regen,4.95454E+11,Overstory: 1 - FDI,1,FDI,L,S,37.4,12.6,N,100,0.3,
900,Regen,-9.04065E+11,Overstory:  - ,,,,,,,,,,
900,Regen,-3.57951E+11,Overstory:  - ,,,,,,,,,,
900,Regen,-7.21518E+11,Overstory:  - ,,,,,,,,,,
900,Regen,-3.5183E+11,Overstory:  - ,,,,,,,,,,
900,Regen,-5.52411E+11,Overstory:  - ,,,,,,,,,,
1108,Regen,8.00347E+11,Overstory:  - ,,,,,,,,,,no overstory
1108,Regen,2.80809E+11,Overstory: 1 - FDI,1,FDI,L,S,17.6,11.3,N,40,1,Live Fdi
1108,Regen,5.55003E+11,Overstory: 1 - FDI,1,FDI,L,S,19.2,12.2,N,70,1.6,Live
1108,Regen,5.69E+11,Overstory: 2 - FDI,2,FDI,L,S,29,18.7,N,90,1.4,Live
1108,Regen,2.20441E+11,Overstory: 3 - FDI,3,FDI,L,L,11.8,10.8,N,40,1.3,Live
1108,Regen,4.65739E+11,Overstory: 4 - FDI,4,FDI,L,S,23.1,20.3,N,100,2.5,Live
1108,Regen,-3.80768E+11,Overstory:  - ,,,,,,,,,,
319,Regen,-2.41649E+11,Overstory:  - ,,,,,,,,,,
319,Regen,-1.8354E+11,Overstory:  - ,,,,,,,,,,
319,Regen,-7.96683E+11,Overstory:  - ,,,,,,,,,,
319,Regen,-7.16628E+11,Overstory:  - ,,,,,,,,,,
319,Regen,-5.77407E+11,Overstory:  - ,,,,,,,,,,
319,Regen,-3.221E+11,Overstory:  - ,,,,,,,,,,
933,Regen,-6.5797E+11,Overstory:  - ,,,,,,,,,,
933,Regen,-2.72531E+11,Overstory:  - ,,,,,,,,,,
933,Regen,-6.54088E+11,Overstory:  - ,,,,,,,,,,
933,Regen,-9.66328E+11,Overstory:  - ,,,,,,,,,,
899,Regen,-4.40157E+11,Overstory:  - ,,,,,,,,,,
899,Regen,-4.91503E+11,Overstory:  - ,,,,,,,,,,
899,Regen,-5.35905E+11,Overstory:  - ,,,,,,,,,,
899,Regen,-2.32859E+11,Overstory:  - ,,,,,,,,,,
229,Regen,8.98762E+11,Overstory: 1 - AT,1,AT,D,L,11.6,15.9,N,0,0,
229,Regen,4.96166E+11,Overstory: 2 - AT,2,AT,L,S,14.8,15.2,N,0,0,
229,Regen,7.32313E+11,Overstory: 3 - AT,3,AT,D,L,7.8,7.3,N,0,0,
229,Regen,-7.00697E+11,Overstory:  - ,,,,,,,,,,
229,Regen,-5.07568E+11,Overstory:  - ,,,,,,,,,,
229,Regen,-1.67302E+11,Overstory:  - ,,,,,,,,,,
229,Regen,-3.87361E+11,Overstory:  - ,,,,,,,,,,
229,Regen,6.42796E+11,Overstory: 1 - AT,1,AT,L,S,19.3,17.7,N,0,0,
229,Regen,8.26552E+11,Overstory: 1 - AT,1,AT,L,L,23.6,16.1,N,0,0,
229,Regen,-6.29864E+11,Overstory:  - ,,,,,,,,,,
229,Regen,-1.12845E+11,Overstory:  - ,,,,,,,,,,
229,Regen,-7.52739E+11,Overstory:  - ,,,,,,,,,,
229,Regen,7.47748E+11,Overstory: 1 - AT,1,AT,D,S,14.3,14.7,N,0,0,
229,Regen,-4.02762E+11,Overstory:  - ,,,,,,,,,,
852,Regen,-5.82048E+11,Overstory:  - ,,,,,,,,,,
852,Regen,-1.55113E+11,Overstory:  - ,,,,,,,,,,
852,Regen,-7.85463E+11,Overstory:  - ,,,,,,,,,,
852,Regen,-8.99584E+11,Overstory:  - ,,,,,,,,,,
981,Regen,8.3026E+11,Overstory: 1 - FDI,1,FDI,D,L,18.8,8.5,N,100,,
981,Regen,1.26734E+11,Overstory: 2 - FDI,2,FDI,D,L,13,9.5,N,100,,
981,Regen,-3.41774E+11,Overstory:  - ,,,,,,,,,,
981,Regen,-4.1736E+11,Overstory:  - ,,,,,,,,,,
981,Regen,4.60985E+11,Overstory: 1 - FDI,1,FDI,D,S,8.9,7.9,N,100,0.2,
981,Regen,5.43726E+11,Overstory: 2 - FDI,2,FDI,D,L,30.7,13.4,N,100,6,
981,Regen,9.39506E+11,Overstory: 3 - FDI,3,FDI,D,L,10.5,7.8,N,100,0.3,
981,Regen,-2.83089E+11,Overstory:  - ,,,,,,,,,,
981,Regen,-7.0148E+11,Overstory:  - ,,,,,,,,,,
159,Regen,7.14307E+11,Overstory: 1 - FDI,1,FDI,L,S,8.4,5.4,N,20,0.8,
159,Regen,6.79863E+11,Overstory: 2 - FDI,2,FDI,L,S,13.5,11.5,N,30,1.3,
159,Regen,5.88657E+11,Overstory: 3 - FDI,3,FDI,L,S,19.6,14.2,N,15,0.6,
159,Regen,9.85256E+11,Overstory: 4 - FDI,4,FDI,L,S,10.5,8.6,N,10,0.6,
159,Regen,9.74706E+11,Overstory: 5 - FDI,5,FDI,L,S,12.4,9.6,N,10,0.4,
159,Regen,-8.98753E+11,Overstory:  - ,,,,,,,,,,
159,Regen,8.12414E+11,Overstory: 1 - FDI,1,FDI,L,S,17.6,13.7,N,0,0,
159,Regen,2.76435E+11,Overstory: 2 - FDI,2,FDI,L,S,22.4,16.8,N,0,0,
159,Regen,4.45564E+11,Overstory: 1 - FDI,1,FDI,L,S,19.3,5.3,Y,100,5.3,
159,Regen,5.02385E+11,Overstory: 2 - FDI,2,FDI,L,S,99.2,24.5,N,100,24.5,
939,Regen,-8.26504E+11,Overstory:  - ,,,,,,,,,,
939,Regen,-8.84028E+11,Overstory:  - ,,,,,,,,,,
939,Regen,-1.0242E+11,Overstory:  - ,,,,,,,,,,
939,Regen,-8.19512E+11,Overstory:  - ,,,,,,,,,,
1109,Regen,5.62207E+11,Overstory:  - ,,,,,,,,,,No overstory
1109,Regen,6.10709E+11,Overstory: 1 - FDI,1,FDI,D,S,9.4,2.6,Y,100,2.6,
1109,Regen,2.8597E+11,Overstory: 2 - FDI,2,FDI,D,L,10.6,7.8,Y,100,7.8,
1109,Regen,6.46322E+11,Overstory: 3 - FDI,3,FDI,D,S,9.8,7.5,Y,100,7.5,
1109,Regen,9.75928E+11,Overstory: 4 - FDI,4,FDI,D,S,10.9,3.3,Y,100,3.3,
1109,Regen,3.65367E+11,Overstory: 5 - FDI,5,FDI,D,S,12.6,3.6,Y,100,3.6,
1109,Regen,9.91636E+11,Overstory: 6 - FDI,6,FDI,D,S,8.3,3.8,Y,100,3.8,
1109,Regen,1.52653E+11,Overstory: 7 - FDI,7,FDI,D,S,5.7,3.1,Y,100,3.1,
1109,Regen,7.24743E+11,Overstory:  - ,,,,,,,,,,no overstory
1109,Regen,2.33031E+11,Overstory: 1 - FDI,1,FDI,D,S,12.2,4.5,Y,100,4.5,
1207,Regen,-3.29522E+11,Overstory:  - ,,,,,,,,,,
1207,Regen,-5.8832E+11,Overstory:  - ,,,,,,,,,,
1207,Regen,6.18476E+11,Overstory: 1 - PLI,1,PLI,L,S,4.8,3.2,N,0,0,
1207,Regen,1.2928E+11,Overstory: 2 - PLI,2,PLI,D,S,5.1,3.8,N,100,3.8,
1207,Regen,-9.62259E+11,Overstory:  - ,,,,,,,,,,
1207,Regen,-5.69993E+11,Overstory:  - ,,,,,,,,,,
1207,Regen,-3.59933E+11,Overstory:  - ,,,,,,,,,,
1207,Regen,-5.84954E+11,Overstory:  - ,,,,,,,,,,
1207,Regen,-6.57927E+11,Overstory:  - ,,,,,,,,,,
1207,Regen,-3.05311E+11,Overstory:  - ,,,,,,,,,,
227,Regen,6.60644E+11,Overstory: 1 - PLI,1,PLI,L,S,14.2,12.5,Y,0,0,"Burn was light and patchy, not all standing trees were affected"
227,Regen,3.37914E+11,Overstory: 1 - PLI,1,PLI,L,S,15.5,13.2,N,0,0,
227,Regen,6.35207E+11,Overstory: 2 - PLI,2,PLI,L,S,14.8,10.7,N,0,0,
227,Regen,7.42838E+11,Overstory: 1 - PLI,1,PLI,L,S,16.8,12.7,N,0,0,
227,Regen,2.00426E+11,Overstory: 2 - PLI,2,PLI,L,S,7.8,9.1,Y,60,0.6,
227,Regen,-6.64892E+11,Overstory:  - ,,,,,,,,,,
227,Regen,3.38982E+11,Overstory: 1 - PLI,1,PLI,D,S,11.7,11.5,N,80,0.9,
227,Regen,6.3748E+11,Overstory: 2 - PLI,2,PLI,D,S,12.4,12.6,N,100,0.4,
227,Regen,2.91093E+11,Overstory: 3 - PLI,3,PLI,D,L,12.7,12.7,N,100,0.3,
227,Regen,2.7634E+11,Overstory: 4 - PLI,4,PLI,D,L,11.9,11.3,N,100,0.3,
227,Regen,8.50951E+11,Overstory: 5 - PLI,5,PLI,D,S,7.3,7.5,N,100,0.4,
318,Regen,-8.65469E+11,Overstory:  - ,,,,,,,,,,
653,Regen,6.76516E+11,Overstory: 1 - FDI,1,FDI,L,S,9.5,5.9,N,60,0.3,
653,Regen,3.60799E+11,Overstory: 1 - FDI,1,FDI,D,L,60.3,19,N,100,,
653,Regen,-2.50284E+11,Overstory:  - ,,,,,,,,,,
653,Regen,-8.2719E+11,Overstory:  - ,,,,,,,,,,
653,Regen,-5.81481E+11,Overstory:  - ,,,,,,,,,,
653,Regen,3.6578E+11,Overstory: 1 - FDI,1,FDI,D,S,51.7,2.1,Y,100,2.1,
653,Regen,-3.45102E+11,Overstory:  - ,,,,,,,,,,
0,Regen,-2.5339E+11,Overstory:  - ,,,,,,,,,,
865,Regen,6.52897E+11,Overstory: 1 - FDI,1,FDI,D,S,10.3,8.8,N,100,8.8,
865,Regen,5.54339E+11,Overstory: 2 - FDI,2,FDI,D,S,11.2,9.5,N,100,9.5,
865,Regen,-4.0208E+11,Overstory:  - ,,,,,,,,,,
865,Regen,-7.93772E+11,Overstory:  - ,,,,,,,,,,
865,Regen,5.157E+11,Overstory: 1 - FDI,1,FDI,D,S,10.1,8.9,N,100,,
865,Regen,7.75831E+11,Overstory: 2 - FDI,2,FDI,D,S,5.5,6.4,N,100,,
758,Regen,-2.37759E+11,Overstory:  - ,,,,,,,,,,
758,Regen,-2.03173E+11,Overstory:  - ,,,,,,,,,,
758,Regen,-5.95665E+11,Overstory:  - ,,,,,,,,,,
758,Regen,-4.26848E+11,Overstory:  - ,,,,,,,,,,
1364,Regen,3.30363E+11,Overstory: 1 - FDI,1,FDI,L,S,0.7,7.3,N,0,0,
1364,Regen,5.31957E+11,Overstory: 1 - FDI,1,FDI,L,S,20,11.3,N,50,6.5,
1364,Regen,2.77655E+11,Overstory: 1 - FDI,1,FDI,L,S,8.5,6.2,N,30,4.5,
1364,Regen,9.11952E+11,Overstory: 1 - FDI,1,FDI,L,S,20.1,12.3,N,25,0.7,Live
1364,Regen,6.79663E+11,Overstory: 2 - FDI,2,FDI,L,S,6.1,3.8,N,80,0.3,Dead
1364,Regen,8.70544E+11,Overstory: 3 - FDI,3,FDI,L,S,17.6,11,N,20,0.6,Live
1364,Regen,6.44113E+11,Overstory: 4 - FDI,4,FDI,L,L,17,10.3,N,10,0.6,Live
859,Regen,-2.33026E+11,Overstory:  - ,,,,,,,,,,
859,Regen,3.91541E+11,Overstory: 1 - PLI,1,PLI,D,S,19.7,19.5,N,80,1.3,
859,Regen,-7.06537E+11,Overstory:  - ,,,,,,,,,,
859,Regen,-2.32728E+11,Overstory:  - ,,,,,,,,,,
859,Regen,-7.29817E+11,Overstory:  - ,,,,,,,,,,
859,Regen,-2.99684E+11,Overstory:  - ,,,,,,,,,,
859,Regen,-5.85178E+11,Overstory:  - ,,,,,,,,,,
859,Regen,-2.9428E+11,Overstory:  - ,,,,,,,,,,
859,Regen,-7.66221E+11,Overstory:  - ,,,,,,,,,,
859,Regen,-2.98744E+11,Overstory:  - ,,,,,,,,,,
859,Regen,-2.76763E+11,Overstory:  - ,,,,,,,,,,
859,Regen,-7.22404E+11,Overstory:  - ,,,,,,,,,,
761,Regen,-7.7129E+11,Overstory:  - ,,,,,,,,,,
761,Regen,-6.04159E+11,Overstory:  - ,,,,,,,,,,
761,Regen,-4.86248E+11,Overstory:  - ,,,,,,,,,,
761,Regen,-7.78899E+11,Overstory:  - ,,,,,,,,,,
761,Regen,-8.85111E+11,Overstory:  - ,,,,,,,,,,
1362,Regen,-1.61989E+11,Overstory:  - ,,,,,,,,,,
1219,Regen,5.44048E+11,Overstory: 1 - FDI,1,FDI,L,S,28.7,19.2,N,50,1.5,
1219,Regen,-8.81552E+11,Overstory:  - ,,,,,,,,,,
1219,Regen,-7.5202E+11,Overstory:  - ,,,,,,,,,,
1219,Regen,-7.88894E+11,Overstory:  - ,,,,,,,,,,
1219,Regen,4.87361E+11,Overstory: 1 - FDI,1,FDI,L,S,24,18.5,N,100,0.2,
814,Regen,-5.20264E+11,Overstory:  - ,,,,,,,,,,
814,Regen,-4.81826E+11,Overstory:  - ,,,,,,,,,,
814,Regen,-3.97491E+11,Overstory:  - ,,,,,,,,,,
814,Regen,-4.18132E+11,Overstory:  - ,,,,,,,,,,
814,Regen,-5.37185E+11,Overstory:  - ,,,,,,,,,,
814,Regen,-4.46944E+11,Overstory:  - ,,,,,,,,,,
814,Regen,-6.86365E+11,Overstory:  - ,,,,,,,,,,
814,Regen,3.1929E+11,Overstory: 1 - FDI,1,FDI,L,S,7.7,5,N,0,0,Sample tree. Was likely suppressed in the understorey before the wildfire.
1209,Regen,1.87404E+11,Overstory: 1 - PLI,1,PLI,L,S,4.5,3.3,N,0,0,
1209,Regen,8.42574E+11,Overstory: 1 - PLI,1,PLI,L,S,5.4,3.6,N,0,0,
1209,Regen,3.14869E+11,Overstory: 2 - PLI,2,PLI,L,S,4.1,3.1,N,0,0,
1209,Regen,-8.68626E+11,Overstory:  - ,,,,,,,,,,
1209,Regen,-9.21715E+11,Overstory:  - ,,,,,,,,,,
1209,Regen,1.7107E+11,Overstory: 1 - PLI,1,PLI,L,S,6.2,3.9,N,0,0,
1209,Regen,7.77912E+11,Overstory: 2 - PLI,2,PLI,L,S,5.3,3.4,N,0,0,
1139,Regen,-9.36441E+11,Overstory:  - ,,,,,,,,,,
1139,Regen,-3.73936E+11,Overstory:  - ,,,,,,,,,,
1139,Regen,-7.34278E+11,Overstory:  - ,,,,,,,,,,
1139,Regen,-4.65862E+11,Overstory:  - ,,,,,,,,,,
1139,Regen,-7.496E+11,Overstory:  - ,,,,,,,,,,
1139,Regen,-9.92539E+11,Overstory:  - ,,,,,,,,,,
1139,Regen,-6.53791E+11,Overstory:  - ,,,,,,,,,,
1139,Regen,-8.95094E+11,Overstory:  - ,,,,,,,,,,
974,Regen,-5.54181E+11,Overstory:  - ,,,,,,,,,,
974,Regen,-6.60781E+11,Overstory:  - ,,,,,,,,,,
974,Regen,-3.78879E+11,Overstory:  - ,,,,,,,,,,
974,Regen,-6.69908E+11,Overstory:  - ,,,,,,,,,,
659,Regen,8.77241E+11,Overstory: 1 - FDI,1,FDI,D,S,18.3,11.8,N,100,11.8,
659,Regen,7.24388E+11,Overstory: 1 - FDI,1,FDI,D,S,8,10.2,N,100,10.2,
659,Regen,6.90586E+11,Overstory: 2 - FDI,2,FDI,D,S,8.1,5.9,N,100,5.9,
659,Regen,8.45369E+11,Overstory: 3 - FDI,3,FDI,D,S,10.5,10.5,N,100,10.5,
659,Regen,1.13696E+11,Overstory: 1 - FDI,1,FDI,D,S,10.1,8.7,N,100,8.7,
659,Regen,8.93032E+11,Overstory: 2 - FDI,2,FDI,D,S,10.3,8.8,N,100,8.8,
659,Regen,-8.44864E+11,Overstory:  - ,,,,,,,,,,
659,Regen,-8.4219E+11,Overstory:  - ,,,,,,,,,,
657,Regen,-8.92874E+11,Overstory:  - ,,,,,,,,,,
657,Regen,-7.67444E+11,Overstory:  - ,,,,,,,,,,
657,Regen,-2.86725E+11,Overstory:  - ,,,,,,,,,,
657,Regen,-1.25209E+11,Overstory:  - ,,,,,,,,,,
657,Regen,-6.87389E+11,Overstory:  - ,,,,,,,,,,
657,Regen,-6.24001E+11,Overstory:  - ,,,,,,,,,,
812,Regen,-3.28583E+11,Overstory:  - ,,,,,,,,,,
812,Regen,-1.04922E+11,Overstory:  - ,,,,,,,,,,
812,Regen,-4.66498E+11,Overstory:  - ,,,,,,,,,,
812,Regen,-4.68999E+11,Overstory:  - ,,,,,,,,,,
812,Regen,-9.73098E+11,Overstory:  - ,,,,,,,,,,
812,Regen,-7.26353E+11,Overstory:  - ,,,,,,,,,,
812,Regen,-4.76252E+11,Overstory:  - ,,,,,,,,,,
1012,Regen,-3.60517E+11,Overstory:  - ,,,,,,,,,,
1012,Regen,-3.92172E+11,Overstory:  - ,,,,,,,,,,
1012,Regen,-3.39664E+11,Overstory:  - ,,,,,,,,,,
1012,Regen,-9.89524E+11,Overstory:  - ,,,,,,,,,,
857,Regen,-9.87964E+11,Overstory:  - ,,,,,,,,,,
857,Regen,-1.63474E+11,Overstory:  - ,,,,,,,,,,
857,Regen,-9.57486E+11,Overstory:  - ,,,,,,,,,,
857,Regen,2.34191E+11,Overstory: 1 - FDI,1,FDI,D,S,20.2,11.9,N,60,1.5,
0,Regen,-6.83685E+11,Overstory:  - ,,,,,,,,,,
0,Regen,-8.28464E+11,Overstory:  - ,,,,,,,,,,
0,Regen,-4.32879E+11,Overstory:  - ,,,,,,,,,,
0,Regen,2.76235E+11,Overstory: 1 - FDI,1,FDI,L,S,3.9,22.2,N,100,1.4,
0,Regen,2.28904E+11,Overstory: 2 - FDI,2,FDI,D,S,3.6,21.1,N,100,11.1,
0,Regen,1.65284E+11,Overstory: 3 - FDI,3,FDI,D,S,4.2,6,Y,90,,
1142,Regen,8.79944E+11,Overstory: 1 - FDI,1,FDI,D,S,16.8,4.9,Y,80,0.6,
1142,Regen,2.83732E+11,Overstory: 2 - FDI,2,FDI,D,S,5.9,4.5,N,100,0.2,
1142,Regen,7.4373E+11,Overstory: 1 - FDI,1,FDI,L,S,32.6,26.6,N,50,2.4,Top has died but not broken
1142,Regen,8.92407E+11,Overstory: 1 - FDI,1,FDI,L,S,27.8,19.3,N,90,1.6,
1142,Regen,2.28097E+11,Overstory: 2 - FDI,2,FDI,D,S,6.3,5.2,N,100,5.2,
1142,Regen,1.50659E+11,Overstory: 1 - FDI,1,FDI,L,S,34.5,23.1,N,100,2.3,
810,Regen,-4.26959E+11,Overstory:  - ,,,,,,,,,,
810,Regen,-4.51698E+11,Overstory:  - ,,,,,,,,,,
810,Regen,-4.01097E+11,Overstory:  - ,,,,,,,,,,
810,Regen,9.9781E+11,Overstory: 1 - FDI,1,FDI,L,S,42.3,18.9,N,40,1.5,
810,Regen,-6.89214E+11,Overstory:  - ,,,,,,,,,,
810,Regen,-1.54005E+11,Overstory:  - ,,,,,,,,,,
810,Regen,-3.70103E+11,Overstory:  - ,,,,,,,,,,
810,Regen,-8.61042E+11,Overstory:  - ,,,,,,,,,,
810,Regen,-3.73883E+11,Overstory:  - ,,,,,,,,,,
810,Regen,-6.5053E+11,Overstory:  - ,,,,,,,,,,
810,Regen,-7.46521E+11,Overstory:  - ,,,,,,,,,,
808,Regen,-8.87615E+11,Overstory:  - ,,,,,,,,,,
808,Regen,6.85987E+11,Overstory: 1 - FDI,1,FDI,D,S,13.1,6.2,N,100,6.2,
808,Regen,7.56327E+11,Overstory: 1 - PLI,1,PLI,D,S,10.6,10.7,N,60,0.9,
808,Regen,-3.67761E+11,Overstory:  - ,,,,,,,,,,
808,Regen,-7.07683E+11,Overstory:  - ,,,,,,,,,,
808,Regen,-8.47811E+11,Overstory:  - ,,,,,,,,,,
1253,Regen,-5.88312E+11,Overstory:  - ,,,,,,,,,,
1253,Regen,-4.47854E+11,Overstory:  - ,,,,,,,,,,
1253,Regen,-4.92275E+11,Overstory:  - ,,,,,,,,,,
1253,Regen,5.85581E+11,Overstory: 1 - FDI,1,FDI,L,S,45.9,22.6,N,100,1.4,
806,Regen,-6.7888E+11,Overstory:  - ,,,,,,,,,,
806,Regen,-3.24983E+11,Overstory:  - ,,,,,,,,,,
806,Regen,-6.08063E+11,Overstory:  - ,,,,,,,,,,
806,Regen,-6.73461E+11,Overstory:  - ,,,,,,,,,,
860,Regen,-6.40806E+11,Overstory:  - ,,,,,,,,,,
860,Regen,-5.28915E+11,Overstory:  - ,,,,,,,,,,
860,Regen,-2.62415E+11,Overstory:  - ,,,,,,,,,,
860,Regen,-6.24716E+11,Overstory:  - ,,,,,,,,,,
860,Regen,-5.10448E+11,Overstory:  - ,,,,,,,,,,
860,Regen,-7.25263E+11,Overstory:  - ,,,,,,,,,,
860,Regen,-7.82051E+11,Overstory:  - ,,,,,,,,,,
1247,Regen,-5.26498E+11,Overstory:  - ,,,,,,,,,,
1247,Regen,-1.46302E+11,Overstory:  - ,,,,,,,,,,
1247,Regen,-2.61567E+11,Overstory:  - ,,,,,,,,,,
1247,Regen,-2.23663E+11,Overstory:  - ,,,,,,,,,,
1247,Regen,-3.7777E+11,Overstory:  - ,,,,,,,,,,
1247,Regen,-5.45537E+11,Overstory:  - ,,,,,,,,,,
1247,Regen,-1.81035E+11,Overstory:  - ,,,,,,,,,,
1247,Regen,-9.18457E+11,Overstory:  - ,,,,,,,,,,
