SampleSite_ID,Latitude,Longitude,MapPageID,Aspect,Elevation,Slope,TWI,Zone,Subzone,Variant,Solar_Radiation,PARENT_SOILS,SOILNAME_1,TEXTURE_1,PERCENT_1,DRAIN_1,COFRAG_1,SOILNAME_2,TEXTURE_2,PERCENT_2,DRAIN_2,COFRAG_2,SOILNAME_3,TEXTURE_3,PERCENT_3,DRAIN_3,COFRAG_3,Fire_Year_1,Fire_Number_1,Fire_Date_1,Fire_Severity_1,Severity_Patch_Size_1,Species_1,Age_1,Height_1,Crown_Closure_1,Disturbance_Type_1,Disturbance_Date_1,Harvest_Date_1,Fire_Year_2,Fire_Number_2,Fire_Date_2,Fire_Severity_2,Severity_Patch_Size_2,Species_2,Age_2,Height_2,Crown_Closure_2,Disturbance_Type_2,Disturbance_Date_2,Harvest_Date_2,Distance_to_Perimeter
1558,52.24874151,-123.3814355,40,45,1112,0.707106769,10.47320461,SBPS,xc,,1025779.046,GLACIOFLUVIAL ,SALT LAKE,SIL,60,W,19,ALIX,SL,25,R,37,HAWKS,SIL,15,R,25,2010,C50186,2010-07-27,Unknown,16233.7919,PL,210,21.2,35,IBM,2007-01-01,,,,,,,,,,,,,,2241.169266
1559,52.2484089,-123.3667738,40,180,1114,4.5,7.013115883,SBPS,xc,,1054778.999,GLACIOFLUVIAL ,SALT LAKE,SIL,60,W,19,ALIX,SL,25,R,37,HAWKS,SIL,15,R,25,2010,C50186,2010-07-27,Unknown,16233.7919,PL,50,11.1,55,,,,,,,,,,,,,,,,2268.340481
1560,52.24807445,-123.3521123,40,204.4439545,1118,3.02076149,7.411684513,SBPS,xc,,1045670.309,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,S,150,26.1,70,,,,,,,,,,,,,,,,1347.809374
1561,52.24773813,-123.3374511,40,174.8055725,1118,2.761340141,7.501477242,SBPS,xc,,1045819.915,FLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,S,190,26.8,70,,,,,,,,,,,,,,,,362.7380812
1562,52.27124443,-124.070366,37,103.6713104,1170,9.519716263,6.263828278,IDF,dk,4,1045045.472,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2015,C50146,2015-07-08,Medium,26.75204064,FD,125,20.4,20,IBM,2005-01-01,,,,,,,,,,,,,,189.9286934
1563,52.27099907,-124.0556921,37,98.97262573,1159,4.808845997,8.333030701,IDF,dk,4,1037470.535,TILL ,NO SOILS DATA,,0,,0,,,0,,0,,,0,,0,2015,C50146,2015-07-08,Medium,35.33917214,PL,85,9.5,30,IBM,1985-01-01,,,,,,,,,,,,,,141.3520822
1564,52.26948787,-123.9676521,38,315,1062,0.707106769,11.50282478,SBPS,xc,,1019007.139,TILL ,SALT LAKE,SIL,60,W,19,TYEE,SL,40,MW,20,,-,,,,2016,C50057,2016-05-16,Medium,98.99138926,PLI,83,8.8,38,IBM,2003-08-01,,,,,,,,,,,,,,122.3051074
1565,52.25933954,-123.4542197,39,120.9637527,1091,1.457737923,8.140307426,IDF,dk,4,1030593.711,ORGANIC ,SALT LAKE,SIL,60,W,19,ALIX,SL,25,R,37,HAWKS,SIL,15,R,25,2010,C50186,2010-07-27,Unknown,16233.7919,S,85,19.3,60,IBM,2004-01-01,,,,,,,,,,,,,,72.27408934
1566,52.25901615,-123.4395538,40,246.8014069,1093,1.9039433,8.566413879,SBPS,xc,,1030348.089,GLACIOFLUVIAL ,SALT LAKE,SIL,60,W,19,ALIX,SL,25,R,37,HAWKS,SIL,15,R,25,2010,C50186,2010-07-27,Unknown,16233.7919,PL,210,22.2,55,IBM,2005-01-01,,,,,,,,,,,,,,483.189596
1567,52.25869091,-123.4248882,40,232.1250153,1103,2.850438595,9.666945457,SBPS,xc,,1037200.995,GLACIOFLUVIAL ,SALT LAKE,SIL,60,W,19,ALIX,SL,25,R,37,HAWKS,SIL,15,R,25,2010,C50186,2010-07-27,Unknown,16233.7919,PL,197,20.9,50,IBM,2005-01-01,,,,,,,,,,,,,,1336.801999
1568,52.25836381,-123.4102229,40,194.0362396,1116,2.061552763,12.1244669,SBPS,xc,,1040543.45,GLACIOFLUVIAL ,SALT LAKE,SIL,60,W,19,ALIX,SL,25,R,37,HAWKS,SIL,15,R,25,2010,C50186,2010-07-27,Unknown,16233.7919,FD,210,24.4,55,,,,,,,,,,,,,,,,2310.652573
1569,52.25803486,-123.3955577,40,90,1124,0.5,14.54305935,SBPS,xc,,1030427.333,GLACIOFLUVIAL ,SALT LAKE,SIL,60,W,19,ALIX,SL,25,R,37,HAWKS,SIL,15,R,25,2010,C50186,2010-07-27,Unknown,16233.7919,PL,50,9.9,70,IBM,2007-01-01,,,,,,,,,,,,,,2613.848825
1570,52.25770405,-123.3808928,40,198.4349518,1123,0.790569425,14.76346207,SBPS,xc,,1034834.959,GLACIOFLUVIAL ,SALT LAKE,SIL,60,W,19,ALIX,SL,25,R,37,HAWKS,SIL,15,R,25,2010,C50186,2010-07-27,Unknown,16233.7919,PL,210,20.2,55,IBM,2007-01-01,,,,,,,,,,,,,,3015.888108
1571,52.25737138,-123.3662281,40,135,1133,1.414213538,9.780057907,SBPS,xc,,1037585.593,GLACIOFLUVIAL ,SALT LAKE,SIL,60,W,19,ALIX,SL,25,R,37,HAWKS,SIL,15,R,25,2010,C50186,2010-07-27,Unknown,16233.7919,PL,75,13.3,70,IBM,2004-01-01,,,,,,,,,,,,,,2594.639766
1572,52.25703685,-123.3515636,40,150.9453888,1134,12.86953735,5.962330341,SBPS,xc,,1089500.343,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,PL,245,20.2,25,IBM,2007-01-01,,,,,,,,,,,,,,1741.707057
1573,52.25533638,-123.2782446,41,192.9946136,1167,6.670832157,8.411208153,SBPS,xc,,1072615.895,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,PL,20,3.4,10,,,1983-01-01,,,,,,,,,,,,,301.6033987
1574,52.26797889,-123.4390231,40,203.1985931,1094,1.9039433,9.952708244,SBPS,xc,,1036468.128,FLUVIAL ,SALT LAKE,SIL,60,W,19,ALIX,SL,25,R,37,HAWKS,SIL,15,R,25,2010,C50186,2010-07-27,Unknown,16233.7919,PL,197,20.9,50,IBM,2005-01-01,,,,,,,,,,,,,,149.8015746
1575,52.26765358,-123.4243544,40,253.6104584,1107,4.430011272,8.127403259,SBPS,xc,,1034276.479,GLACIOFLUVIAL ,SALT LAKE,SIL,60,W,19,ALIX,SL,25,R,37,HAWKS,SIL,15,R,25,2010,C50186,2010-07-27,Unknown,16233.7919,PL,197,20.9,50,IBM,2005-01-01,,,,,,,,,,,,,,1118.177796
1576,52.26732642,-123.409686,40,274.3987122,1121,3.259601116,10.10817719,SBPS,xc,,1027926.568,GLACIOFLUVIAL ,SALT LAKE,SIL,60,W,19,ALIX,SL,25,R,37,HAWKS,SIL,15,R,25,2010,C50186,2010-07-27,Unknown,16233.7919,PL,60,10.6,65,,,,,,,,,,,,,,,,2099.496817
1577,52.2669974,-123.3950178,40,78.69007111,1130,2.549509764,7.581292152,SBPS,xc,,1027891.563,GLACIOFLUVIAL ,SALT LAKE,SIL,60,W,19,ALIX,SL,25,R,37,HAWKS,SIL,15,R,25,2010,C50186,2010-07-27,Unknown,16233.7919,PL,197,20.9,50,IBM,2005-01-01,,,,,,,,,,,,,,3092.761272
1578,52.26666652,-123.3803498,40,168.6900635,1140,1.274754882,8.967586517,SBPS,xc,,1040218.892,GLACIOFLUVIAL ,SALT LAKE,SIL,60,W,19,ALIX,SL,25,R,37,HAWKS,SIL,15,R,25,2010,C50186,2010-07-27,Unknown,16233.7919,PL,50,9.9,45,IBM,2007-01-01,,,,,,,,,,,,,,3894.653063
1579,52.26633378,-123.3656821,40,135,1144,2.474873781,7.611003876,SBPS,xc,,1043539.884,GLACIOFLUVIAL ,SALT LAKE,SIL,60,W,19,ALIX,SL,25,R,37,HAWKS,SIL,15,R,25,2010,C50186,2010-07-27,Unknown,16233.7919,PL,150,17.4,40,IBM,2007-01-01,,,,,,,,,,,,,,3149.563378
1580,52.26464226,-123.2923468,41,251.5650482,1183,1.581138849,11.19454193,SBPS,xc,,1040853.471,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,,,,1,,,2004-09-01,,,,,,,,,,,,,474.5236854
1581,52.27661619,-123.4238204,40,225,1113,1.414213538,8.170619965,SBPS,xc,,1035022.582,FLUVIAL ,SALT LAKE,SIL,60,W,19,ALIX,SL,25,R,37,HAWKS,SIL,15,R,25,2010,C50186,2010-07-27,Unknown,16233.7919,PL,197,20.9,50,IBM,2005-01-01,,,,,,,,,,,,,,943.1184082
1582,52.27628896,-123.4091489,40,123.6900711,1125,1.802775621,7.927865982,SBPS,xc,,1036324.694,GLACIOFLUVIAL ,SALT LAKE,SIL,60,W,19,ALIX,SL,25,R,37,HAWKS,SIL,15,R,25,2010,C50186,2010-07-27,Unknown,16233.7919,PL,210,21.2,55,,,,,,,,,,,,,,,,1939.048151
1583,52.27595987,-123.3944777,40,356.9872131,1150,4.756574631,6.957665443,SBPS,xc,,1004598.961,GLACIOFLUVIAL ,SALT LAKE,SIL,60,W,19,ALIX,SL,25,R,37,HAWKS,SIL,15,R,25,2010,C50186,2010-07-27,Unknown,16233.7919,PL,150,18.4,75,IBM,2004-01-01,,,,,,,,,,,,,,2937.744565
1584,52.27529613,-123.3651359,40,341.5650635,1147,2.371708155,8.346730232,SBPS,xc,,1019641.877,GLACIOFLUVIAL ,SALT LAKE,SIL,60,W,19,ALIX,SL,25,R,37,HAWKS,SIL,15,R,25,2010,C50186,2010-07-27,Unknown,16233.7919,PL,130,17.6,70,IBM,2005-01-01,,,,,,,,,,,,,,3566.810874
1585,52.27462495,-123.3357951,40,225,1144,2.474873781,9.6904459,SBPS,xc,,1043345.868,GLACIOFLUVIAL ,ELLIOT,SIL,70,P,0,RAIL,-,30,VP,0,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,S,196,28.2,50,,,,,,,,,,,,,,,,1892.974054
1586,52.27428658,-123.321125,40,341.5650635,1166,5.533986092,6.806284904,SBPS,xc,,1003071.262,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,,,,,,,,,,,,,,,,,,,,1219.923481
1587,52.27360426,-123.2917855,41,78.69007111,1176,1.274754882,10.35388088,SBPS,xc,,1035802.978,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,PL,151,17,50,,,,,,,,,,,,,,,,1396.622621
1588,52.27326031,-123.2771161,41,307.8749695,1188,2.850438595,9.261480331,SBPS,xc,,1027829.801,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,PL,151,17,50,IBM,2005-01-01,,,,,,,,,,,,,,928.9788303
1589,52.28718733,-123.4966619,39,347.0053711,1090,3.335416079,8.411208153,SBPS,xc,,1005521.728,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2017,C10784,2017-07-07,Low,24.39272859,PLI,11,1.9,11,,,2001-05-30,,,,,,,,,,,,,21.89766602
1590,52.28686933,-123.4819863,39,255.9637604,1102,2.061552763,9.739644051,SBPS,xc,,1030281.567,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2017,C10784,2017-07-07,Medium,489.0188439,SX,106,11.4,38,IBM,2003-08-01,,,,,,,,,,,,,,239.0660614
1591,52.28622774,-123.4526358,39,171.8699036,1105,1.767766953,12.05835056,SBPS,xc,,1037959.945,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,PL,170,18.3,45,IBM,2004-01-01,,,,,,,,,,,,,,249.3992137
1592,52.28557873,-123.4232861,40,183.3664551,1122,4.25734663,7.068547249,SBPS,xc,,1054611.791,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,,,,,,,,,,,,,,,,,,,,1173.429905
1593,52.28525143,-123.4086116,40,262.8749695,1137,4.031128883,7.123147011,SBPS,xc,,1034264.78,GLACIOFLUVIAL ,TYEE,SL,100,MW,20,,-,,,,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,PL,95,17,80,IBM,2005-01-01,,,,,,,,,,,,,,2061.718978
1594,52.28358709,-123.3352426,40,264.8055725,1157,2.761340141,7.501477242,SBPS,xc,,1036013.993,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,,,,,,,,,,,,,,,,,,,,2613.793661
1595,52.28324865,-123.3205694,40,326.3099365,1172,1.802775621,7.927865982,SBPS,xc,,1027699.282,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,,,,,,,2007-12-01,,,,,,,,,,,,,2141.472087
1596,52.28290835,-123.3058965,40,146.8886566,1190,6.864765167,6.590791702,SBPS,xc,,1071262.069,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,,,,,,,2007-12-01,,,,,,,,,,,,,2083.239809
1597,52.2825662,-123.2912239,41,180,1186,1,9.903488159,SBPS,xc,,1044218.719,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,PL,203,17.6,30,IBM,2005-01-01,,,,,,,,,,,,,,2342.814902
1598,52.28222218,-123.2765514,41,135,1194,1.767766953,7.947476387,SBPS,xc,,1047187.691,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,PL,203,17.6,30,IBM,2003-01-01,,,,,,,,,,,,,,1795.319934
1599,52.28187631,-123.2618792,41,225,1199,1.767766953,7.947476387,SBPS,xc,,1047888.579,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,PLI,8,1.4,1,,,2000-10-01,,,,,,,,,,,,,992.9129281
1600,52.28152858,-123.2472073,41,108.4349518,1216,3.162277699,7.365900993,SBPS,xc,,1048245.701,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,PL,151,17,40,,,,,,,,,,,,,,,,763.3293177
1601,52.28117899,-123.2325355,41,230.1944275,1230,3.905124903,7.154903889,SBPS,xc,,1058876.317,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,PL,139,16.6,50,IBM,2004-01-01,,,,,,,,,,,,,,262.1929917
1602,52.29583206,-123.4814639,39,63.43494797,1106,1.118034005,8.405621529,SBPS,xc,,1025195.114,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2017,C10784,2017-07-07,Medium,489.0188439,SX,85,13.1,17,IBM,2003-08-01,,,,,,,,,,,,,,168.6799013
1603,52.29551213,-123.4667855,39,94.39870453,1105,3.259601116,8.028736115,SBPS,xc,,1029047.92,ORGANIC ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2017,C10784,2017-07-07,Medium,489.0188439,SX,135,22.6,38,IBM,2003-08-01,,,,,,,,,,,,,,68.73326825
1604,52.29519035,-123.4521074,39,270,1109,1.5,11.47902393,SBPS,xc,,1028339.07,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,PL,130,18.6,50,IBM,2002-01-01,,,,,,,,,,,,,,647.4265932
1605,52.29254917,-123.3346899,40,34.69515228,1171,3.952847004,7.142757416,SBPS,xc,,1016361.043,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,,,,,,,,,,,,,,,,,,,,2714.409491
1606,52.29221066,-123.3200137,40,135,1187,3.18198061,7.359689236,SBPS,xc,,1052097.325,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,PL,203,17.6,30,IBM,2005-01-01,,,,,,,,,,,,,,2343.519342
1607,52.29187029,-123.3053378,40,198.4349518,1202,2.371708155,9.733024597,SBPS,xc,,1053839.635,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,,,,,,,,,,,,,,,,,,,,2116.281607
1608,52.29152807,-123.2906621,41,229.3987122,1206,4.609772205,6.989015102,SBPS,xc,,1058478.085,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,PLI,7,1.1,3,,,2001-07-16,,,,,,,,,,,,,1911.11077
1609,52.29118398,-123.2759866,41,0,1214,1.5,8.111728668,SBPS,xc,,1033173.582,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,PL,133,16.4,60,IBM,2005-01-01,,,,,,,,,,,,,,1981.938644
1610,52.29083804,-123.2613113,41,270,1213,1,9.2103405,SBPS,xc,,1042216.92,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,PL,183,17.8,20,IBM,1985-01-01,,,,,,,,,,,,,,1841.651835
1611,52.29014059,-123.2319616,41,281.3099365,1240,2.549509764,8.679904938,SBPS,xc,,1042385.549,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,PL,153,16.1,60,IBM,2006-01-01,,,,,,,,,,,,,,835.2307853
1612,52.3060561,-123.5396693,39,300.9637451,1108,2.915475845,7.447160244,SBPS,xc,,1018872.098,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2017,C10784,2017-07-07,Medium,10198.63668,PLI,130,10.4,15,IBM,2003-08-01,,,,,,,,,,,,,,222.434277
1613,52.30542913,-123.5103049,39,225,1099,1.767766953,10.02691746,SBPS,xc,,1034257.669,ORGANIC ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2017,C10784,2017-07-07,Medium,31.54268447,FDI,73,12.4,30,IBM,2003-08-01,,,,,,,,,,,,,,44.69409009
1614,52.30511286,-123.4956231,39,0,1097,1,8.517193794,SBPS,xc,,1020942.606,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2017,C10784,2017-07-07,Low,36.3853371,PLI,129,8.9,16,IBM,2003-08-01,,,,,,,,,,,,,,160.1329682
1615,52.30479473,-123.4809414,39,348.6900635,1104,1.274754882,8.274439812,SBPS,xc,,1020406.67,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2017,C10784,2017-07-07,Medium,489.0188439,PLI,111,10.7,16,IBM,2003-08-01,,,,,,,,,,,,,,118.2793189
1616,52.30447474,-123.46626,39,71.56504822,1108,2.371708155,7.653582573,SBPS,xc,,1023833.622,ORGANIC ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2017,C10784,2017-07-07,Low,1.516738535,FDI,75,8.5,17,IBM,2003-08-01,,,,,,,,,,,,,,57.66723956
1617,52.30382918,-123.4368977,40,334.6538391,1122,5.25594902,10.84681702,SBPS,xc,,997060.9165,GLACIOFLUVIAL ,ELLIOT,SIL,70,P,0,RAIL,-,30,VP,0,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,PL,95,18,75,IBM,2005-01-01,,,,,,,,,,,,,,1041.333068
1618,52.30151118,-123.3341369,40,289.5366516,1150,8.223442078,6.410204411,SBPS,xc,,1013176.855,ORGANIC ,ELLIOT,SIL,70,P,0,RAIL,-,30,VP,0,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,PL,203,17.6,30,IBM,2003-01-01,,,,,,,,,,,,,,1860.356505
1619,52.30083217,-123.3047787,40,348.6900635,1188,3.824264526,7.175827026,SBPS,xc,,1015310.169,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,PL,83,12.7,60,,,,,,,,,,,,,,,,1220.195876
1620,52.30048987,-123.2901,41,251.5650482,1196,11.06797218,6.806284904,SBPS,xc,,1054317.499,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,PL,83,12.7,60,IBM,2006-01-01,,,,,,,,,,,,,,911.1321402
1621,52.30014572,-123.2754215,41,147.5288086,1223,3.259601116,8.028736115,SBPS,xc,,1059324.538,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,PLI,8,1.4,1,,,2000-03-01,,,,,,,,,,,,,1004.077112
1622,52.29979971,-123.2607432,41,135,1238,1.060660124,9.151449203,SBPS,xc,,1050026.909,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,PL,153,16.1,50,,,,,,,,,,,,,,,,1224.922717
1623,52.29945184,-123.2460652,41,90,1250,0.5,9.2103405,SBPS,xc,,1047137.014,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,PL,73,13.4,60,IBM,2007-01-01,,,,,,,,,,,,,,1102.015846
1624,52.29839709,-123.2020325,41,77.00538635,1254,3.335416079,9.615180969,SBPS,xc,,1041694.508,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,,,,,,,2007-10-29,,,,,,,,,,,,,129.8319875
1625,52.31501896,-123.5391587,39,334.8552246,1083,13.53236866,7.298403263,SBPS,xc,,943918.6631,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2017,C10784,2017-07-07,High,0.852807706,SX,111,17.4,42,IBM,2003-08-01,,,,,,,,,,,,,,318.5185976
1626,52.31407553,-123.4951034,39,151.6992493,1098,3.69120574,7.211240292,SBPS,xc,,1045738.536,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2017,C10784,2017-07-07,Medium,489.0188439,SX,120,9.1,19,IBM,2003-08-01,,,,,,,,,,,,,,58.12175124
1627,52.31343727,-123.4657342,39,261.0273743,1105,4.808845997,7.639883518,SBPS,xc,,1030727.061,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2017,C10784,2017-07-07,Unburned,289.5467367,PLI,92,9,18,IBM,2003-08-01,,2010,C50186,2010-07-27,Unknown,16233.7919,PL,60,12.8,40,,,,0
1628,52.31279159,-123.4363658,40,194.0362396,1147,2.061552763,7.793733597,SBPS,xc,,1045374.863,GLACIOFLUVIAL ,TYEE,SL,100,MW,20,,-,,,,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,,,,,,,,,,,,,,,,,,,,1547.640897
1629,52.31180911,-123.392315,40,247.3801422,1139,6.5,10.59663486,SBPS,xc,,1043908.971,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,PL,80,17.1,65,IBM,2007-01-01,,,,,,,,,,,,,,1306.62814
1630,52.31013448,-123.3189015,40,11.30993271,1205,1.274754882,8.274439812,SBPS,xc,,1033620.795,GLACIOFLUVIAL ,SALT LAKE,SIL,60,W,19,TYEE,SL,40,MW,20,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,PL,113,15.8,40,,,,,,,,,,,,,,,,483.1946675
1631,52.30945161,-123.2895377,41,295.0169067,1197,20.69118118,7.885381222,SBPS,xc,,968186.0169,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2017,C10784,2017-07-07,Medium,7370.614425,PLI,6,1,1,,,2007-10-24,,,,,,,,,,,,,108.0853675
1632,52.30876131,-123.2601748,41,266.9872131,1245,4.756574631,6.957665443,SBPS,xc,,1046076.451,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,PL,153,17.1,30,IBM,1985-01-01,,,,,,,,,,,,,,361.8080471
1633,52.30841337,-123.2454938,41,250.3461761,1256,7.43303442,6.511259079,SBPS,xc,,1059446.182,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2010,C50186,2010-07-27,Unknown,16233.7919,PL,26,4.8,35,IBM,2007-01-01,1980-01-01,,,,,,,,,,,,,157.8243662
1634,52.30771192,-123.2161323,41,280.0079651,1246,12.94700718,5.956328869,SBPS,xc,,1024163.835,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2017,C10784,2017-07-07,Medium,7370.614425,PLI,87,12.8,48,IBM,2003-08-01,,,,,,,,,,,,,,175.0592183
1635,52.30735841,-123.2014519,41,135,1254,2.121320248,7.765154839,SBPS,xc,,1056145.51,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2017,C10784,2017-07-07,Medium,45.91001663,PLI,10,1.7,8,,,2005-11-12,,,,,,,,,,,,,39.23922294
1636,52.32366907,-123.5239596,39,23.19859123,1084,5.711829662,7.467801094,SBPS,xc,,992202.3547,GLACIOFLUVIAL ,SALT LAKE,SIL,85,W,19,ALIX,SL,15,R,37,,-,,,,2017,C10784,2017-07-07,Medium,10198.63668,PLI,25,6.7,30,,,1991-01-01,,,,,,,,,,,,,300.5974525
1637,52.32335453,-123.5092714,39,341.5650635,1066,7.115124702,6.554970741,SBPS,xc,,979312.6605,GLACIOFLUVIAL ,SALT LAKE,SIL,60,W,19,ALIX,SL,25,R,37,HAWKS,SIL,15,R,25,2017,C10784,2017-07-07,Medium,10198.63668,PLI,25,6.7,30,,,1991-01-01,,,,,,,,,,,,,99.9225288
