"","SampleSite_ID","Latitude","Longitude","MapPageID","Aspect","Elevation","Slope","TWI","Zone","Subzone","Variant","Solar_Radiation","PARENT_SOILS","SOILNAME_1","TEXTURE_1","PERCENT_1","DRAIN_1","COFRAG_1","SOILNAME_2","TEXTURE_2","PERCENT_2","DRAIN_2","COFRAG_2","SOILNAME_3","TEXTURE_3","PERCENT_3","DRAIN_3","COFRAG_3","Fire_Year_1","Fire_Number_1","Fire_Date_1","Fire_Severity_1","Severity_Patch_Size_1","Species_1","Age_1","Height_1","Crown_Closure_1","Disturbance_Type_1","Disturbance_Date_1","Harvest_Date_1","Fire_Year_2","Fire_Number_2","Fire_Date_2","Fire_Severity_2","Severity_Patch_Size_2","Species_2","Age_2","Height_2","Crown_Closure_2","Disturbance_Type_2","Disturbance_Date_2","Harvest_Date_2","Distance_to_Perimeter","Card","Beers_aspect","Azimuth"
"868",2308,52.46144595,-123.2652096,20,234.090271,1140,8.951256752,8.404841423,"SBPS","dc",NA,1058055.073,"ORGANIC ","RAIL","-",80,"VP",0,"CHIEF","-",20,"VP",0,"","-",NA,"",NA,2017,"C10784","2017-07-07","Unburned",31.20897279,"PLI",90,15.7,70,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,0,2308,1.48946416132031,"W"
"869",2309,52.46039856,-123.2210108,21,260.5376892,1172,3.041381359,8.098029137,"SBPS","dc",NA,1039317.662,"TILL ","SALT LAKE","SIL",60,"W",19,"TYEE","SL",40,"MW",20,"","-",NA,"",NA,2017,"C10784","2017-07-07","Low",33.96642398,"PLI",92,13.5,23,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,375.5779818,2309,0.280416873120019,"W"
"870",2311,52.45969098,-123.1915461,21,296.5650635,1157,4.472136021,7.019327164,"SBPS","dc",NA,1021050.19,"ORGANIC ","SALT LAKE","SIL",60,"W",19,"TYEE","SL",40,"MW",20,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",6.127059435,"Spruce",126,18.2,41,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,79.70862224,2311,1.76338392509208,"W"
"871",2312,52.45933439,-123.1768141,21,55.30484772,1183,3.952847004,7.142757416,"SBPS","dc",NA,1023884.264,"TILL ","SALT LAKE","SIL",60,"W",19,"TYEE","SL",40,"MW",20,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",28.25703815,"PLI",48,10.3,67,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,180.7493062,2312,0.775804742348003,"E"
"872",2316,52.45715571,-123.0884274,22,65.55604553,1325,6.04152298,8.104831696,"SBPS","mk",NA,1039285.631,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",3.430223056,"PLI",93,13,29,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,115.2649424,2316,0.435107761049267,"E"
"873",2317,52.45678607,-123.0736972,22,147.0947571,1282,5.062114239,8.974850655,"SBPS","mk",NA,1075183.305,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",11.31319665,"PLI",91,14.3,31,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,55.79544992,2317,0.558199002709109,"S"
"874",2318,52.45641456,-123.0589672,22,150.2551117,1264,4.031128883,7.123147011,"SBPS","mk",NA,1069149.588,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",13461.75702,"PLI",99,13.6,38,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,388.7681046,2318,1.45855384031782,"S"
"875",2320,52.45566596,-123.029508,22,116.5650482,1193,4.472136021,7.712474346,"SBPS","mk",NA,1050415.474,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Unburned",46.48818034,"",NA,NA,NA,"","","2013-01-01",NA,"","","",NA,"",NA,NA,NA,"","",NA,0,2320,0.0256480822872396,"E"
"876",2325,52.49154657,-124.3999462,12,316.468811,1272,13.79311466,6.58617115,"SBPS","xc",NA,979478.6036,"TILL ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Medium",2638.533013,"PLI",96,9.9,51,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,371.6694669,2325,0.815408859945299,"N"
"877",2328,52.49093019,-124.3556943,13,336.2505188,1214,20.48475075,7.10695076,"SBPS","xc",NA,908205.4119,"ROCK ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Low",134.3497543,"PLI",96,10.2,56,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,62.50247048,2328,0.10085685986381,"N"
"878",2332,52.4894266,-124.2524449,13,249.842392,1214,21.03865433,7.262591362,"SBPS","xc",NA,1064192.7,"TILL ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Medium",9.94030529,"PLI",91,9.3,56,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,120.2061396,2332,0.549507028977561,"W"
"879",2334,52.48852631,-124.1934485,14,307.405365,1237,10.70046711,6.840053082,"SBPS","xc",NA,998866.3046,"TILL ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Unburned",1954.740867,"PLI",100,12.6,37,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,0,2334,1.52011688543195,"W"
"880",2336,52.48806496,-124.1639513,14,72.59729767,1247,17.55348969,8.136847496,"SBPS","xc",NA,998797.6131,"TILL ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Medium",7016.807514,"PLI",20,4.3,19,"","","1994-11-01",NA,"","","",NA,"",NA,NA,NA,"","",NA,256.112879,2336,0.0224778636026505,"E"
"881",2341,52.48564615,-124.0164749,15,277.8831482,1201,16.4050293,9.631628036,"SBPS","xc",NA,1011111.106,"ROCK ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Low",1072.099041,"PLI",93,10.6,40,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,34.52408427,2341,1.64490205440648,"W"
"882",2347,52.48410524,-123.9279972,16,243.9704132,1265,11.96348572,6.03533411,"SBPS","xc",NA,1072178.855,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Unburned",1792.429051,"PLI",82,12.2,38,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,0,2347,0.943918508721062,"W"
"883",2348,52.48384189,-123.9132515,16,127.2348328,1313,7.850159168,8.06609726,"MS","xv",NA,1080272.158,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Low",30.95423991,"PLI",98,13.2,17,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,46.62625063,2348,1.52504088152962,"E"
"884",2349,52.48357667,-123.8985061,16,225,1287,7.424621105,6.512391567,"MS","xv",NA,1077878.714,"FLUVIAL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Unburned",35.01724725,"PLI",111,13.4,32,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,0,2349,0.823954053528789,"W"
"885",2351,52.48304063,-123.8690157,16,45,1516,5.656854153,6.7843256,"MS","xv",NA,1056211.609,"TILL ","TYEE","SL",75,"MW",20,"TYEE","SL",25,"MW",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Unburned",6328.748918,"PLI",80,11.5,37,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,0,2351,1.89399666360056,"E"
"886",2353,52.48249712,-123.839526,16,250.9422913,1423,14.54733658,5.839785576,"MS","xv",NA,1087158.52,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",122.3063883,"PLI",93,12.9,60,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,381.7427456,2353,1.59122900797256,"W"
"887",2354,52.48222256,-123.8247814,16,152.6501312,1383,8.162413597,6.417653561,"MS","xv",NA,1104854.125,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Unburned",6328.748918,"PLI",88,10.7,49,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,0,2354,1.26692994485466,"S"
"888",2356,52.48166785,-123.7952929,17,137.2025909,1431,18.39836884,6.991225719,"MS","xv",NA,1134379.138,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Unburned",21.65568522,"PLI",81,10.5,58,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,0,2356,0.990217147842037,"S"
"889",2357,52.48138769,-123.7805489,17,12.52880764,1487,4.609772205,6.989015102,"MS","xv",NA,1049824.332,"TILL ","TYEE","SL",75,"MW",20,"TYEE","SL",25,"MW",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","High",24.55113406,"PLI",106,14,48,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,261.3739061,2357,1.83057527610979,"N"
"890",2358,52.48110567,-123.7658051,17,74.85901642,1431,22.01420021,5.425505638,"MS","xv",NA,1013350.91,"TILL ","TYEE","SL",75,"MW",20,"TYEE","SL",25,"MW",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",39253.33125,"PLI",106,14.5,38,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,410.5301137,2358,1.46044424376044,"E"
"891",2360,52.48053603,-123.7363181,17,157.4794312,1236,11.09617043,7.496887684,"SBPS","xc",NA,1097661.313,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",39253.33125,"PLI",70,10.1,48,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,348.2401755,2360,1.98827331926512,"S"
"892",2361,52.4802484,-123.7215749,17,111.8014069,1292,16.15549469,7.932157516,"MS","xv",NA,1075965.457,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Low",15.2639055,"PLI",93,14.3,48,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,1036.042524,2361,0.725349909775658,"E"
"893",2362,52.47995892,-123.7068319,17,242.1027222,1293,19.23538399,6.946736336,"MS","xv",NA,1088701.305,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",39253.33125,"PLI",73,9.9,60,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,1146.36373,2362,0.0616621434195038,"W"
"894",2363,52.47966756,-123.6920891,17,182.8155518,1266,15.26843166,6.890018463,"SBPS","xc",NA,1125553.617,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",39253.33125,"PLI",82,9.2,37,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,644.6729612,2363,1.99874603785792,"S"
"895",2365,52.47907925,-123.6626041,18,59.99507904,1339,20.49695015,6.595529556,"MS","xv",NA,978336.4787,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Low",77.47208424,"PLI",105,13.6,34,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,424.7585674,2365,0.0306622126632019,"E"
"896",2367,52.47848347,-123.6331199,18,126.8698959,1189,15,6.907755375,"SBPS","xc",NA,1082169.282,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","High",3.331688658,"PLI",76,9.7,35,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,583.8127374,2367,1.79420615936523,"E"
"897",2368,52.47818278,-123.6183781,18,157.6938019,1151,21.07723808,6.162147045,"SBPS","xc",NA,1127487.304,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",39253.33125,"PLI",69,8.2,43,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,388.0870245,2368,1.99813545648919,"S"
"898",2369,52.47788023,-123.6036365,18,61.82141113,1156,15.88238049,7.361421108,"SBPS","xc",NA,978194.9966,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Low",202.8520284,"PLI",81,9.7,34,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,329.1095778,2369,1.00726084414707,"E"
"899",2371,52.47311799,-123.3825384,20,315,1147,1.414213538,9.55691433,"SBPS","dc",NA,1027461.456,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"TYEE","SL",40,"MW",20,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",2124.159284,"PLI",115,13.9,21,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,382.812379,2371,1.95891572341431,"N"
"900",2372,52.47278558,-123.3678003,20,75.46554565,1139,6.973162651,7.268271446,"SBPS","dc",NA,1019124.127,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"TYEE","SL",40,"MW",20,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",2124.159284,"Spruce",105,11.9,22,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,314.6308547,2372,1.88431499994398,"E"
"901",2374,52.47211516,-123.3383248,20,119.0546036,1150,2.573907614,7.571768284,"SBPS","dc",NA,1040577.325,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"TYEE","SL",40,"MW",20,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",3.63860324,"PLI",95,12.2,26,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,283.1689354,2374,1.63791331388375,"E"
"902",2375,52.47109554,-123.2941132,20,45,1150,3.535533905,7.254329205,"SBPS","dc",NA,1017949.982,"ORGANIC ","RAIL","-",80,"VP",0,"CHIEF","-",20,"VP",0,"","-",NA,"",NA,2017,"C10784","2017-07-07","Low",1.881968134,"PLI",93,12,36,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,4.251313604,2375,1.89399666360056,"E"
"903",2377,52.46970994,-123.2351678,21,165.9637604,1163,4.123105526,9.585493088,"SBPS","dc",NA,1058477.376,"TILL ","SALT LAKE","SIL",60,"W",19,"TYEE","SL",40,"MW",20,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",1403.827577,"PLI",104,15.5,28,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,216.7596283,2377,0.540837146858621,"S"
"904",2378,52.46935887,-123.220432,21,0,1170,2.5,7.600902557,"SBPS","dc",NA,1021352.274,"TILL ","SALT LAKE","SIL",60,"W",19,"TYEE","SL",40,"MW",20,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",1403.827577,"PLI",118,13.2,23,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,95.51697718,2378,1.85090352453412,"N"
"905",2379,52.46900594,-123.2056965,21,114.4439545,1181,3.02076149,8.797978401,"SBPS","dc",NA,1044865.997,"TILL ","SALT LAKE","SIL",60,"W",19,"TYEE","SL",40,"MW",20,"","-",NA,"",NA,2017,"C10784","2017-07-07","Low",18.16716161,"PLI",150,17.5,40,"","","",NA,"","","",NA,"",NA,NA,NA,"","",NA,58.37295727,2379,1.7013366007629,"E"
"906",2380,52.46865115,-123.1909612,21,111.0375137,1178,3.482097149,7.269558907,"SBPS","dc",NA,1044376.144,"GLACIOFLUVIAL ","SALT LAKE","SIL",60,"W",19,"TYEE","SL",40,"MW",20,"","-",NA,"",NA,2017,"C10784","2017-07-07","Low",8.166126785,"PLI",108,14.1,25,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,4.989758018,2380,0.136525039345773,"E"
"907",2381,52.46793596,-123.1614914,21,279.4623108,1174,6.082762718,9.109629631,"SBPS","dc",NA,1028797.932,"ORGANIC ","SALT LAKE","SIL",60,"W",19,"TYEE","SL",40,"MW",20,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",13.62607106,"PLI",85,13,37,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,120.2434228,2381,0.23036615422315,"W"
"908",2382,52.46757557,-123.1467568,21,45,1167,2.121320248,7.765154839,"SBPS","dc",NA,1026285.893,"TILL ","RAIL","-",80,"VP",0,"CHIEF","-",20,"VP",0,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",30.29433605,"PLI",99,13.7,46,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,64.51423407,2382,1.89399666360056,"E"
"909",2383,52.46721332,-123.1320225,21,258.6900635,1182,3.824264526,7.175827026,"SBPS","dc",NA,1041415.744,"TILL ","SALT LAKE","SIL",60,"W",19,"TYEE","SL",40,"MW",20,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",388.2531649,"PLI",111,15.3,49,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,104.7855266,2383,1.86463524783937,"W"
"910",2384,52.4668492,-123.1172885,21,275.1944275,1229,2.761340141,8.194623947,"SBPS","dc",NA,1042106.333,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",388.2531649,"PLI",79,12.9,51,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,238.444891,2384,0.754511901773624,"W"
"911",2385,52.46648321,-123.1025547,22,348.3106384,1244,14.80709267,7.613846302,"SBPS","dc",NA,946707.9998,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",29.20055685,"Spruce",123,21.8,48,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,190.1204471,2385,0.42585728741984,"N"
"912",2388,52.46537407,-123.0583548,22,18.43494797,1298,2.371708155,8.752195358,"SBPS","mk",NA,1039393.447,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",13461.75702,"PLI",84,14,34,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,236.6209401,2388,1.56719409484756,"N"
"913",2397,52.50111099,-124.4438751,12,337.7509766,1340,11.88486385,7.428222179,"SBPS","xc",NA,984383.6183,"ROCK ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Unburned",68.92083026,"PLI",126,14.1,61,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,0,2397,0.500235263543776,"N"
"914",2400,52.50030767,-124.3848588,12,314.4327393,1259,35.71064377,6.328039169,"SBPS","xc",NA,851305.2973,"ROCK ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Low",134.3497543,"PLI",100,11.9,52,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,20.32113374,2400,1.9611605121173,"W"
"915",2401,52.50010216,-124.3701051,12,50.93152618,1272,27.37014771,5.900887489,"SBPS","xc",NA,916262.8291,"ROCK ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Medium",134.9155331,"PLI",101,12.4,43,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,353.4805448,2401,1.993627899819,"E"
"916",2404,52.49926147,-124.3110917,13,316.7357178,1201,11.67261791,7.158559799,"SBPS","xc",NA,980761.8078,"TILL ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Unburned",793.9096997,"PLI",78,9.5,53,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,0,2404,0.562728377429221,"N"
"917",2405,52.49904663,-124.2963387,13,103.3924942,1205,10.79351616,6.831395149,"SBPS","xc",NA,1049991.308,"TILL ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Medium",156.3867476,"PLI",69,8.4,47,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,345.6623215,2405,0.327457134191893,"E"
"918",2406,52.49839089,-124.2520806,13,72.3498764,1232,11.543396,6.071079731,"SBPS","xc",NA,1016119.559,"TILL ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Medium",13.51467355,"PLI",121,12.9,26,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,101.9552274,2406,0.103880081363119,"E"
"919",2412,52.49679546,-124.1488172,14,137.3859406,1145,8.49264431,8.86289978,"SBPS","xc",NA,1064943.29,"GLACIOLACUSTRINE ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Medium",7016.807514,"PLI",81,10.6,29,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,169.9760531,2412,1.17269654260455,"S"
"920",2414,52.4963228,-124.1193147,14,103.5704346,1062,7.458217144,7.606489182,"SBPS","xc",NA,1027574.84,"LACUSTRINE ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Unburned",101.5752539,"PLI",157,17.2,50,"U","1985-01-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,0,2414,0.207083940260177,"E"
"921",2415,52.49559982,-124.0750623,15,188.880661,1218,16.19413567,5.732544422,"SBPS","xc",NA,1126454.837,"ROCK ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Low",988.6473175,"PLI",110,12.5,18,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,169.0727391,2415,1.98592254929339,"S"
"922",2418,52.49435749,-124.0013117,15,287.0490417,1299,19.61185837,5.541059017,"SBPS","xc",NA,1001311.761,"ROCK ","NO SOILS DATA","",0,"",0,"","",0,"",0,"","",0,"",0,2017,"C10784","2017-07-07","Low",1072.099041,"Spruce",154,16.8,38,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,327.0608435,2418,0.180934866576271,"W"
"923",2419,52.49410342,-123.9865621,15,95.19442749,1185,5.522680283,8.417768478,"SBPS","xc",NA,1034327.867,"GLACIOFLUVIAL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",290.462705,"PLI",107,12.9,60,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,282.8095853,2419,1.92355187645207,"E"
"924",2420,52.49384748,-123.9718126,15,282.6001587,1288,21.77441216,6.822751999,"MS","xv",NA,1001460.242,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Low",1072.099041,"PLI",89,9.2,72,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,383.4406124,2420,1.76723748411788,"W"
"925",2421,52.49358968,-123.9570634,15,214.0459442,1290,11.16355705,6.104538918,"MS","xv",NA,1101173.043,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Low",1072.099041,"PLI",82,11.5,30,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,123.4391504,2421,1.99084070289162,"S"
"926",2424,52.49280506,-123.9128167,16,180,1388,3.5,7.264430523,"MS","xv",NA,1086517.7,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Low",280.8464456,"PLI",99,14.1,41,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,123.1154168,2424,0.0699051219954746,"S"
"927",2425,52.49253979,-123.8980681,16,232.1250153,1400,14.2521925,7.246576786,"MS","xv",NA,1108748.956,"TILL ","TYEE","SL",75,"MW",20,"TYEE","SL",25,"MW",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Low",280.8464456,"PLI",87,11.5,55,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,308.8342463,2425,1.61695036242127,"W"
"928",2427,52.49200364,-123.8685716,16,60.94539642,1455,7.721722603,8.775740623,"MS","xv",NA,1046877.99,"TILL ","TYEE","SL",75,"MW",20,"TYEE","SL",25,"MW",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Unburned",6328.748918,"PLI",95,11.8,52,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,0,2427,0.236475237790772,"E"
"929",2429,52.49146002,-123.8390758,16,113.1985931,1502,9.519716263,6.263828278,"MS","xv",NA,1098899.205,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Low",15.99046688,"PLI",115,12.4,48,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,58.11273225,2429,1.89964702934221,"E"
"930",2430,52.49118541,-123.8243282,16,120.7627182,1450,24.43869972,5.321025372,"MS","xv",NA,1121660.103,"TILL ","TYEE","SL",85,"W",NA,"UNDIFFERENTIATED BEDROCK","-",15,"-",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Unburned",6328.748918,"PLI",96,14.1,19,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,0,2430,1.67553675925091,"E"
"931",2434,52.49006829,-123.7653396,17,94.76364136,1320,12.04159451,7.638264656,"MS","xv",NA,1054480.627,"TILL ","TYEE","SL",100,"MW",20,"","-",NA,"",NA,"","-",NA,"",NA,2017,"C10784","2017-07-07","Medium",24.8114291,"PLI",92,12.7,42,"IBM","2003-08-01","",NA,"","","",NA,"",NA,NA,NA,"","",NA,120.1452112,2434,1.99930697939728,"E"
