"","ID1","ID2","Year","MAT","MWMT","MAP","NFFD","PAS","AHM","SHM","Tave_sp","Tave_sm","Tmax_sp","Tmax_sm","Tmin_sp","Tmin_sm","NFFD_sp","PAS_sp","PAS_wt","PPT_sm"
"1513",467,2017,5,3.2,17,547,144,201,24.2,63.8,2.7,14.6,9,22.7,-3.6,6.5,19,37,133,216
"1514",502,2017,5,3,16.3,530,139,197,24.4,62.3,2.3,14.1,8.6,22.1,-4,6.1,17,39,129,213
"1515",503,2017,5,3.1,16.4,530,141,195,24.7,63.1,2.4,14.2,8.8,22.3,-3.9,6.2,18,38,129,212
"1516",505,2017,5,3.3,16.8,526,143,189,25.2,64.7,2.7,14.6,9.1,22.7,-3.7,6.5,19,34,127,211
"1517",506,2017,5,3,16.6,547,143,206,23.8,62.4,2.4,14.3,8.6,22.2,-3.8,6.4,18,39,133,217
"1518",535,2017,5,3,16.3,525,139,192,24.7,61.4,2.4,14.1,8.8,22.1,-4,6,17,38,125,216
"1519",536,2017,5,2.9,16.2,529,138,197,24.3,61.1,2.2,13.9,8.6,21.9,-4.2,5.9,17,40,128,215
"1520",538,2017,5,3.1,16.5,521,140,188,25.2,63.2,2.6,14.3,9,22.4,-3.9,6.3,18,36,124,213
"1521",541,2017,5,3.5,17.1,517,146,179,26.1,66.3,3,14.9,9.5,23.2,-3.4,6.7,20,31,124,210
"1522",574,2017,5,3.2,16.6,516,141,183,25.5,63.5,2.6,14.4,9.1,22.5,-3.9,6.3,18,35,122,214
"1523",577,2017,5,3.4,17,512,144,182,26.1,66,2.8,14.7,9.3,22.9,-3.6,6.5,19,32,124,209
"1524",581,2017,5,3.3,16.9,531,145,192,25,64.2,2.7,14.6,9.1,22.7,-3.7,6.6,19,35,128,214
"1525",618,2017,5,3.4,17.1,509,146,179,26.4,66.9,2.9,14.9,9.4,23.1,-3.5,6.7,20,31,122,208
"1526",620,2017,5,3.4,17.1,520,146,185,25.7,65.2,2.9,14.8,9.3,22.9,-3.5,6.7,20,33,124,212
"1527",653,2017,5,2.9,16.2,510,137,187,25.3,62.4,2.3,14,8.7,22.1,-4.1,6,17,38,121,211
"1528",657,2017,5,3,16.5,518,140,190,25.1,63,2.4,14.2,8.8,22.4,-4,6.1,18,38,124,213
"1529",659,2017,5,3.1,16.6,520,141,191,25.1,63.4,2.5,14.3,8.9,22.5,-3.9,6.2,18,37,126,213
"1530",661,2017,5,3.5,17.3,503,147,173,26.9,67.4,3.1,15,9.6,23.2,-3.4,6.9,21,30,118,209
"1531",662,2017,5,3.5,17.2,507,147,176,26.6,66.7,3,14.9,9.5,23.1,-3.4,6.8,20,31,120,210
"1532",666,2017,5,4.1,18.1,486,154,154,29,71.1,3.8,15.8,10.3,24.2,-2.8,7.4,24,23,112,206
"1533",669,2017,5,4.5,18.6,468,160,141,30.9,74.5,4.3,16.3,10.8,24.8,-2.3,7.9,27,18,106,202
"1534",707,2017,5,3,16.5,521,140,193,24.9,62.8,2.4,14.2,8.9,22.3,-4,6.1,17,38,127,213
"1535",708,2017,5,3.1,16.6,516,141,187,25.4,63.7,2.6,14.4,9,22.5,-3.9,6.3,18,36,124,212
"1536",711,2017,5,4.1,18,486,154,156,29,71.4,3.8,15.8,10.3,24.1,-2.7,7.5,25,23,113,205
"1537",717,2017,5,4.6,18.7,464,161,137,31.5,75.1,4.4,16.5,11,24.9,-2.2,8,28,16,105,203
"1538",718,2017,5,4.8,18.9,454,164,130,32.6,76.7,4.7,16.7,11.3,25.2,-1.9,8.3,30,14,102,200
"1539",719,2017,5,4.9,19.1,459,166,129,32.5,77,4.9,16.9,11.5,25.3,-1.8,8.4,31,14,101,201
"1540",758,2017,5,3.1,16.5,502,140,179,26.1,63.9,2.6,14.4,9.1,22.5,-3.9,6.3,18,35,118,210
"1541",761,2017,5,3.1,16.6,520,141,190,25.1,63.4,2.6,14.4,9,22.5,-3.9,6.2,18,37,125,213
"1542",766,2017,5,4.5,18.6,458,160,138,31.7,75.8,4.3,16.3,10.9,24.8,-2.3,7.9,27,17,105,200
"1543",806,2017,5,3.1,16.6,496,140,177,26.5,64.6,2.6,14.4,9.1,22.5,-3.9,6.3,18,34,118,208
"1544",808,2017,5,3.1,16.6,503,142,180,26.1,64.4,2.6,14.5,9,22.6,-3.8,6.3,18,35,120,211
"1545",810,2017,5,3.3,16.9,512,144,182,25.9,64.6,2.8,14.7,9.3,22.8,-3.7,6.5,19,34,122,212
"1546",812,2017,5,3.7,17.5,482,149,162,28.4,70.1,3.3,15.3,9.8,23.5,-3.2,7.1,22,27,114,203
"1547",815,2017,5,4.7,18.8,441,162,129,33.3,78.2,4.5,16.6,11.1,25,-2.1,8.1,29,15,100,196
"1548",857,2017,5,3.2,16.7,490,142,171,27,65.3,2.7,14.6,9.3,22.7,-3.8,6.5,18,32,115,208
"1549",859,2017,5,3.3,16.9,492,143,171,27,65.7,2.8,14.7,9.3,22.8,-3.7,6.6,19,32,116,209
"1550",860,2017,5,3.3,16.9,495,144,172,26.9,65.8,2.9,14.8,9.4,22.9,-3.6,6.6,19,31,118,210
"1551",900,2017,5,3.4,17.1,487,144,165,27.6,66.7,3.1,14.9,9.7,23.1,-3.5,6.7,20,29,114,208
"1552",903,2017,5,3.4,17,493,145,171,27.1,66,2.9,14.8,9.4,23,-3.5,6.7,20,31,117,210
"1553",939,2017,5,3.6,17.3,485,147,162,28,67.4,3.2,15.1,9.7,23.3,-3.3,6.9,21,28,113,209
"1554",949,2017,5,3.5,17.4,523,146,188,25.8,66.3,3,15,9.6,23.3,-3.5,6.7,20,34,127,212
"1555",981,2017,5,3.4,17.1,487,146,166,27.6,66.3,3,14.9,9.5,23.1,-3.5,6.8,20,30,113,210
"1556",988,2017,5,3.6,17.5,508,146,178,26.8,67.6,3.2,15.2,9.8,23.6,-3.4,6.8,20,31,123,211
"1557",1022,2017,5,3.6,17.5,508,146,178,26.8,67.4,3.2,15.2,9.8,23.6,-3.4,6.9,20,31,122,211
"1558",1024,2017,5,3.4,17.3,543,144,201,24.6,64.1,2.9,14.9,9.4,23.2,-3.7,6.6,19,38,134,217
"1559",1045,2017,5,3.5,17.3,474,147,160,28.6,68.5,3.1,15.2,9.6,23.4,-3.3,7,21,27,111,206
"1560",1049,2017,5,3.5,17.4,513,145,182,26.4,66.7,3.1,15.1,9.7,23.5,-3.5,6.8,20,33,124,212
"1561",1050,2017,5,3.4,17.3,529,144,193,25.4,65,2.9,15,9.5,23.3,-3.6,6.7,19,36,131,216
"1562",1053,2017,5,3.2,17.2,550,142,207,24.1,62.6,2.7,14.8,9.2,23,-3.7,6.5,19,40,137,221
"1563",1075,2017,5,4.4,18.5,448,159,139,32.1,76.8,4.3,16.3,10.9,24.7,-2.3,8,27,17,106,199
"1564",1080,2017,5,3.5,17.4,518,145,185,26.1,66.1,3.1,15.1,9.7,23.5,-3.5,6.8,20,34,126,214
"1565",1109,2017,5,4.4,18.5,432,160,133,33.4,79.4,4.3,16.4,10.9,24.7,-2.3,8.1,27,16,103,193
"1566",1110,2017,5,4.7,18.8,416,163,126,35.3,83.2,4.6,16.7,11.3,25.1,-2.1,8.3,29,13,100,187
"1567",1111,2017,5,2.8,16,547,137,205,23.5,59.5,2.1,13.8,8.5,21.8,-4.2,5.9,16,40,134,220
"1568",1113,2017,5,3.5,17.4,527,144,191,25.6,64.8,3,15.1,9.6,23.4,-3.6,6.7,19,34,130,217
"1569",1114,2017,5,3.3,17.2,542,143,203,24.5,63.2,2.8,14.9,9.3,23.1,-3.7,6.6,19,39,135,220
"1570",1115,2017,5,3.2,17.1,555,142,212,23.7,61.6,2.6,14.7,9.1,22.9,-3.8,6.5,18,42,140,223
"1571",1139,2017,5,3.3,16.9,477,144,165,27.8,66.1,2.9,14.8,9.4,23,-3.6,6.7,20,30,113,208
"1572",1142,2017,5,4.7,18.9,418,164,126,35.2,83.2,4.7,16.8,11.4,25.2,-2,8.4,29,13,100,189
"1573",1144,2017,5,3.7,17.6,506,148,175,27,67.4,3.3,15.4,9.9,23.7,-3.3,7,21,30,123,212
"1574",1145,2017,5,3.6,17.5,517,146,183,26.3,65.8,3.2,15.2,9.8,23.6,-3.4,6.9,20,32,127,215
"1575",1148,2017,5,3.4,17.3,538,144,199,24.9,63.7,2.9,15,9.5,23.3,-3.6,6.7,19,37,135,220
"1576",1153,2017,5,1.8,15.2,475,123,194,24.9,57.4,1.2,13.1,7.9,21.2,-5.5,5.1,11,46,119,210
"1577",1180,2017,5,3.6,17.5,514,146,182,26.4,66,3.1,15.2,9.7,23.5,-3.4,6.9,20,33,126,214
"1578",1182,2017,5,3.4,17.3,536,144,196,25,63.7,2.9,15,9.5,23.3,-3.6,6.7,19,37,133,219
"1579",1185,2017,5,3.1,17,558,141,214,23.5,60.6,2.6,14.7,9,22.9,-3.9,6.5,18,43,141,225
"1580",1186,2017,5,3.1,17,558,142,214,23.5,60.7,2.6,14.7,9,22.8,-3.8,6.5,18,42,142,225
"1581",1192,2017,5,2,15.4,473,125,192,25.5,59.1,1.4,13.4,8.2,21.5,-5.4,5.2,12,43,121,207
"1582",1214,2017,5,3.4,17.2,471,146,160,28.5,67.4,3,15.1,9.6,23.2,-3.5,6.9,20,28,111,207
"1583",1219,2017,5,4.6,18.9,418,163,126,35,82.3,4.6,16.7,11.3,25.1,-2.1,8.4,29,13,100,191
"1584",1220,2017,5,3.1,16.9,529,143,199,24.7,62.3,2.6,14.6,8.9,22.6,-3.8,6.5,19,39,130,219
"1585",1221,2017,5,3.2,17.1,540,143,202,24.5,61.9,2.7,14.7,9.2,22.9,-3.8,6.5,19,39,134,221
"1586",1222,2017,5,3.1,17,550,141,210,23.8,60.5,2.6,14.6,9,22.7,-3.9,6.4,18,41,139,225
"1587",1225,2017,5,2.8,16.7,566,138,226,22.7,58.5,2.2,14.3,8.6,22.4,-4.2,6.2,17,48,145,228
"1588",1253,2017,5,3.6,17.4,455,148,151,29.9,69.9,3.3,15.3,9.8,23.5,-3.3,7.1,22,25,107,203
"1589",1257,2017,5,3,16.8,530,142,200,24.5,61.3,2.5,14.5,8.7,22.4,-3.8,6.5,18,40,130,220
"1590",1258,2017,5,2.5,16.4,544,141,219,23,58.7,1.9,13.9,7.8,21.5,-4.1,6.3,17,48,136,223
"1591",1259,2017,5,3,16.8,555,141,214,23.4,59.3,2.5,14.4,8.9,22.6,-3.9,6.3,18,43,140,227
"1592",1261,2017,5,2.3,16.2,570,138,240,21.5,55.7,1.6,13.6,7.5,21.1,-4.3,6.1,16,55,146,231
"1593",1264,2017,5,2.8,16.5,570,137,229,22.4,57.6,2.1,14.1,8.4,22.2,-4.2,6.1,16,50,146,229
"1594",1294,2017,5,2.9,16.7,536,142,204,24,59.6,2.4,14.3,8.6,22.2,-3.9,6.4,18,42,132,224
"1595",1295,2017,5,2.6,16.5,550,140,219,22.9,57.9,2,14,8.1,21.7,-4,6.3,17,47,138,227
"1596",1298,2017,5,2.3,16.2,580,137,245,21.2,54.7,1.6,13.7,7.6,21.2,-4.4,6.1,16,56,149,235
"1597",1299,2017,5,2.2,16,580,136,247,21.1,54.4,1.5,13.5,7.6,21,-4.5,6,15,57,149,234
"1598",1333,2017,5,5,19.4,406,168,119,36.9,85.7,5.1,17.2,12,25.7,-1.7,8.8,31,10,98,189
"1599",1335,2017,5,2.9,16.8,545,141,208,23.7,58.9,2.4,14.4,8.8,22.4,-3.9,6.4,18,42,136,226
"1600",1340,2017,5,2.6,16.3,576,136,236,21.8,55.6,1.9,13.9,8.2,21.9,-4.4,5.9,16,52,148,233
"1601",1341,2017,5,2.6,16.4,577,136,235,21.9,55.9,2,14,8.3,22,-4.3,6,16,51,149,233
"1602",1364,2017,5,4.8,19,410,164,122,36,83.5,4.8,16.9,11.6,25.3,-2,8.4,29,12,99,190
"1603",1367,2017,5,2.4,16.1,574,134,239,21.5,54.7,1.6,13.7,7.9,21.5,-4.6,5.8,15,54,147,234
"1604",1398,2017,5,2.5,16.3,560,136,225,22.4,55.4,1.9,13.9,8.2,21.8,-4.4,6,16,49,143,233
"1605",1400,2017,5,2.3,16,580,134,243,21.3,53.5,1.6,13.6,7.8,21.4,-4.6,5.8,15,55,151,237
"1606",1413,2017,5,2.6,16.3,551,137,219,22.9,56,2,14,8.3,21.9,-4.2,6.1,16,46,141,230
"1607",1425,2017,5,2.4,16,560,135,228,22.2,54.4,1.8,13.8,8,21.6,-4.4,6,16,49,144,234
"1608",1484,2017,5,2,15.5,510,130,210,23.5,54.7,1.6,13.5,8,21.2,-4.7,5.8,14,42,138,227
"1609",1500,2017,5,2.1,15.9,524,131,222,23.2,55.7,1.7,13.8,8,21.4,-4.7,6.1,14,45,147,226
"1610",1501,2017,5,1.8,15.3,541,127,239,21.7,52.1,1.1,13.2,7.4,20.6,-5.1,5.8,12,53,152,231
"1611",1502,2017,5,2.3,15.4,460,127,181,26.7,61.2,1.6,13.4,8.3,21.6,-5.1,5.2,13,43,113,202
"1612",1503,2017,5,2.1,15,460,124,184,26.3,60,1.3,13.1,7.9,21.2,-5.3,5,12,45,112,202
"1613",1504,2017,5,2.5,15.7,454,130,171,27.5,62.9,1.9,13.8,8.7,22.1,-4.9,5.5,14,38,110,202
"1614",1511,2017,5,2.3,15.9,491,140,214,25.1,61.8,1.7,14.1,8.1,21.2,-4.6,7,16,48,140,181
"1615",1531,2017,5,1.8,15.2,517,127,218,22.9,53,1.4,13.2,7.7,20.8,-5,5.6,13,45,141,229
"1616",1589,2017,5,2.6,16.3,469,134,172,26.9,60.9,2.3,14.3,9.1,22.5,-4.4,6.1,16,32,117,215
"1617",1590,2017,5,2.6,16.3,470,134,174,26.7,60.6,2.3,14.2,8.9,22.3,-4.4,6.1,16,32,118,215
"1618",1602,2017,5,2.5,16.2,472,134,175,26.6,60.1,2.2,14.2,8.9,22.3,-4.4,6.1,16,33,119,216
"1619",1612,2017,5,2.6,16.3,466,133,171,27,60.9,2.3,14.2,9,22.5,-4.5,5.9,15,32,117,214
"1620",1615,2017,5,2.5,16.2,473,134,175,26.5,59.9,2.2,14.2,8.9,22.3,-4.4,6.1,16,33,119,217
"1621",1625,2017,5,2.7,16.4,466,134,170,27.2,61.8,2.4,14.4,9.2,22.7,-4.4,6,16,31,117,213
"1622",1627,2017,5,2.5,16.2,475,134,178,26.3,59.6,2.2,14.2,8.8,22.2,-4.4,6.2,16,33,121,217
"1623",1631,2017,5,2.1,15.9,511,131,209,23.8,55.7,1.7,13.8,8.1,21.4,-4.7,6.2,14,42,138,227
"1624",1634,2017,5,1.9,15.6,524,129,222,22.8,54,1.4,13.5,7.7,21,-4.9,6,13,46,145,229
"1625",1635,2017,5,1.9,15.5,528,129,224,22.5,53.4,1.4,13.5,7.7,21,-4.9,5.9,13,48,145,230
"1626",1637,2017,5,2.6,16.4,473,135,175,26.7,60.5,2.3,14.3,9,22.4,-4.4,6.1,16,32,119,216
"1627",1640,2017,5,2.4,16.1,477,134,181,26.1,59.3,2.1,14.1,8.7,22.1,-4.5,6.1,15,34,122,218
"1628",1647,2017,5,2,15.6,515,130,213,23.3,54.5,1.5,13.6,7.9,21.1,-4.8,6,14,44,139,229
"1629",1648,2017,5,1.7,15.2,521,127,223,22.5,52.7,1.2,13.2,7.4,20.6,-5.1,5.7,13,47,143,230
"1630",1649,2017,5,1.9,15.6,527,129,223,22.7,53.8,1.4,13.5,7.7,21.1,-4.9,6,14,46,145,231
"1631",1651,2017,5,1.7,15.2,534,127,232,22,52,1.1,13.2,7.4,20.6,-5.1,5.7,13,50,148,231
"1632",1662,2017,5,2.2,15.8,498,132,198,24.5,56.3,1.8,13.8,8.2,21.5,-4.6,6,15,39,131,225
"1633",1663,2017,5,2.2,15.8,505,132,202,24.1,55.5,1.8,13.7,8.2,21.4,-4.6,6,15,40,134,228
"1634",1665,2017,5,1.9,15.4,518,128,218,22.9,53.7,1.3,13.4,7.7,20.9,-5,5.8,13,45,142,229
"1635",1666,2017,5,1.8,15.2,520,127,222,22.6,52.8,1.2,13.2,7.4,20.7,-5.1,5.7,13,47,143,229
"1636",1672,2017,5,2.7,16.4,468,134,172,27,61.3,2.4,14.4,9.1,22.6,-4.4,6.1,16,31,117,215
"1637",1674,2017,5,2.5,16.2,477,133,180,26.1,59.7,2.2,14.1,8.8,22.2,-4.5,6.1,16,34,121,217
"1638",1675,2017,5,2.4,16.2,477,133,181,26,59.5,2.1,14.1,8.7,22.1,-4.5,6,15,35,122,217
"1639",1678,2017,5,2.1,15.6,503,131,203,24,55.3,1.7,13.6,8,21.3,-4.7,5.9,14,41,134,226
"1640",1679,2017,5,2,15.6,518,130,216,23.2,54.5,1.5,13.6,7.9,21.2,-4.8,6,14,44,142,229
"1641",1685,2017,5,1.5,14.9,535,125,238,21.6,51,0.9,12.9,7.1,20.3,-5.3,5.5,12,53,149,232
"1642",1686,2017,5,1.5,14.9,540,124,241,21.3,50.5,0.9,12.9,7.1,20.3,-5.3,5.4,12,54,151,233
"1643",1702,2017,5,2,15.6,518,129,218,23.1,54.4,1.4,13.5,7.8,21.1,-4.9,6,13,44,143,228
"1644",1705,2017,5,1.8,15.4,531,128,230,22.3,53.2,1.3,13.3,7.6,20.8,-5,5.8,13,49,149,229
"1645",1706,2017,5,1.7,15.2,536,126,235,21.9,51.8,1.1,13.1,7.4,20.6,-5.1,5.7,12,51,149,232
"1646",1707,2017,5,1.7,15.1,540,126,238,21.7,51.3,1.1,13.1,7.3,20.6,-5.1,5.6,12,52,151,233
"1647",1708,2017,5,1.8,15.3,543,127,238,21.7,51.8,1.2,13.3,7.5,20.8,-5,5.8,13,51,152,233
"1648",1723,2017,5,2,15.6,516,130,214,23.3,54.5,1.6,13.5,8,21.2,-4.8,5.9,14,43,142,229
"1649",1738,2017,5,2.3,15.4,458,127,178,26.8,61,1.6,13.4,8.3,21.6,-5.1,5.2,13,41,112,203
"1650",1754,2017,5,2.1,15.6,511,132,208,23.7,55,1.8,13.6,8.1,21.4,-4.6,5.9,15,41,138,227
"1651",1757,2017,5,1.8,15.3,516,127,220,22.9,53.5,1.3,13.2,7.6,20.8,-5,5.6,13,46,142,228
"1652",1759,2017,5,1.8,15.2,517,127,222,22.7,53.4,1.2,13.2,7.5,20.7,-5.1,5.7,13,47,143,228
"1653",1760,2017,5,2.1,15.9,524,131,222,23.2,55.7,1.7,13.8,8,21.4,-4.7,6.1,14,45,147,226
"1654",1761,2017,5,1.8,15.3,541,127,239,21.7,52.1,1.1,13.2,7.4,20.6,-5.1,5.8,12,53,152,231
"1655",1770,2017,5,2.3,15.4,460,127,181,26.7,61.2,1.6,13.4,8.3,21.6,-5.1,5.2,13,43,113,202
"1656",1771,2017,5,2.1,15,460,124,184,26.3,59.9,1.3,13.1,7.9,21.2,-5.3,5,12,45,112,202
"1657",1772,2017,5,2.5,15.7,454,130,171,27.5,62.9,1.9,13.8,8.7,22.1,-4.9,5.5,14,38,110,202
"1658",1789,2017,5,1.8,15.3,512,128,215,23.1,53.7,1.4,13.2,7.7,20.8,-5,5.6,13,45,139,227
"1659",1791,2017,5,1.8,15.2,517,127,218,22.9,53,1.4,13.2,7.7,20.8,-5,5.6,13,45,141,229
"1660",1792,2017,5,2,15.7,525,130,225,22.9,54.8,1.5,13.6,7.9,21.2,-4.8,6.1,14,46,148,226
"1661",1793,2017,5,1.9,15.4,529,128,229,22.4,53.4,1.3,13.4,7.6,20.9,-5,5.9,13,48,149,229
"1662",1794,2017,5,1.8,15.3,533,126,234,22.1,52.5,1.2,13.2,7.4,20.6,-5.1,5.7,12,50,150,230
"1663",1795,2017,5,1.8,15.3,537,127,237,21.9,52.4,1.2,13.2,7.4,20.6,-5.1,5.7,12,51,152,230
"1664",1798,2017,5,1.9,15.6,544,129,238,21.9,53,1.4,13.5,7.7,21,-4.9,6,13,51,154,231
"1665",1805,2017,5,2.4,15.5,466,128,182,26.6,61.3,1.8,13.6,8.5,21.9,-5,5.4,13,42,115,204
"1666",1816,2017,5,2.1,15.3,455,125,178,26.6,60.4,1.4,13.3,8.1,21.5,-5.2,5.2,12,42,110,204
"1667",1825,2017,5,2,15.6,503,130,206,23.9,55.6,1.7,13.5,8.1,21.3,-4.8,5.8,14,42,135,225
"1668",1833,2017,5,1.7,15,536,125,239,21.8,51.8,1.1,13,7.4,20.4,-5.2,5.5,12,52,152,229
"1669",1835,2017,5,1.8,15.5,545,128,242,21.7,52.6,1.3,13.4,7.5,20.8,-5,5.9,13,52,155,231
"1670",1844,2017,5,2.6,15.9,448,131,168,28.2,64.7,2.1,14,8.9,22.4,-4.8,5.7,14,36,111,198
"1671",1845,2017,5,2.6,15.9,450,131,169,27.9,64,2,14,8.9,22.3,-4.8,5.6,14,36,111,199
"1672",1889,2017,5,2.5,15.7,455,130,176,27.5,63.4,1.9,13.8,8.7,22.1,-4.9,5.5,14,38,114,199
"1673",1916,2017,5,1.9,15.4,503,128,210,23.7,55.1,1.5,13.3,7.9,21,-4.9,5.7,14,43,137,224
"1674",1931,2017,5,2,15.7,538,131,234,22.4,54,1.6,13.6,7.8,21.2,-4.7,6,14,48,153,228
"1675",1979,2017,5,2.1,15,488,125,209,24.7,58.8,1.2,13.1,7.8,21.1,-5.3,5.1,12,51,128,205
"1676",2041,2017,5,2.5,15.8,449,130,173,27.9,64.8,2,13.9,8.8,22.2,-4.8,5.6,14,37,113,196
"1677",2111,2017,5,2.3,15.6,456,128,176,27,61.8,1.7,13.7,8.5,21.9,-5.1,5.4,13,39,112,202
"1678",2113,2017,5,2.5,15.9,444,130,163,28.2,63.4,2.1,14,8.9,22.3,-4.8,5.6,14,35,106,201
"1679",2158,2017,5,2.3,15.5,468,128,187,26.4,61.9,1.7,13.6,8.4,21.8,-5,5.5,13,42,119,202
"1680",2163,2017,5,2.1,15,488,125,209,24.7,58.8,1.2,13.1,7.8,21.1,-5.3,5.1,12,51,128,205
"1681",2195,2017,5,1.4,14.8,556,123,265,20.4,50.3,0.7,12.7,6.8,20,-5.4,5.4,11,60,165,230
"1682",2200,2017,5,1.8,14.7,494,123,223,24,58.2,0.9,12.8,7.4,20.6,-5.5,5,11,55,135,203
"1683",2205,2017,5,2.4,15.6,458,129,184,27.1,64.1,1.8,13.8,8.6,22,-4.9,5.6,13,40,120,196
"1684",2210,2017,5,2.2,15.4,470,127,191,26,61.1,1.5,13.5,8.2,21.6,-5.2,5.4,13,44,121,202
"1685",2312,2017,5,2,15.6,522,130,231,22.9,55.7,1.5,13.5,7.8,21.2,-4.9,5.9,14,47,152,221
"1686",2317,2017,5,1.5,15,561,125,263,20.6,50.4,1,12.9,7.2,20.4,-5.2,5.4,12,57,167,233
"1687",2318,2017,5,1.6,15.1,563,126,261,20.7,50.7,1.1,13.1,7.3,20.6,-5.1,5.6,13,56,167,233
"1688",2336,2017,5,1.9,15.1,475,124,198,25.2,58.9,1.2,13.1,7.8,21.1,-5.4,5.1,12,47,121,205
"1689",2378,2017,5,2,15.5,517,129,228,23.2,55.9,1.5,13.5,7.9,21.3,-4.9,5.8,14,47,150,218
"1690",2379,2017,5,1.9,15.5,517,129,230,23,55.7,1.4,13.5,7.8,21.2,-5,5.7,14,47,151,218
"1691",2380,2017,5,1.9,15.5,518,129,230,23.1,55.8,1.4,13.5,7.8,21.2,-4.9,5.8,14,47,152,218
"1692",2412,2017,5,2.3,15.6,461,128,182,26.6,61.7,1.7,13.6,8.4,21.8,-5.1,5.5,13,41,115,202
"1693",2414,2017,5,2.5,16,446,130,165,28.1,63.7,2.1,14,9,22.4,-4.8,5.7,14,35,108,201
"1694",2523,2017,5,1.6,15,562,125,264,20.6,50.6,1,13,7.2,20.5,-5.1,5.4,13,57,168,231
"1695",2626,2017,5,1.8,15.2,475,123,194,24.9,57.4,1.2,13.1,7.9,21.2,-5.5,5.1,11,46,119,210
"1696",2644,2017,5,2,15.4,473,125,192,25.5,59.1,1.4,13.4,8.2,21.5,-5.4,5.2,12,43,121,207
"1697",141,2017,0,3,13.5,408,136,144,31.9,70.4,3.3,12.4,10,19.9,-3.5,5,22,23,79,132
"1698",161,2017,0,2.8,13,406,129,149,31.5,68.5,3,12,9.9,19.6,-3.8,4.3,20,24,80,132
"1699",162,2017,0,2.8,13,407,129,150,31.4,68.6,3,12,9.9,19.6,-3.8,4.4,20,24,81,132
"1700",163,2017,0,3.1,13.5,394,133,135,33.1,70.4,3.4,12.4,10.3,20.1,-3.5,4.7,21,20,73,133
"1701",165,2017,0,3.1,13.7,408,138,143,32.1,71.2,3.4,12.6,10.2,20.1,-3.4,5.1,23,22,79,132
"1702",194,2017,0,2.9,13.3,402,131,144,32.1,69.9,3.3,12.2,10.2,20,-3.6,4.5,21,22,79,132
"1703",197,2017,0,3.1,13.7,409,138,143,31.9,70.8,3.4,12.6,10.1,20.1,-3.4,5.1,23,22,79,133
"1704",227,2017,0,2.7,13,396,129,143,32.1,68.2,2.9,11.9,9.8,19.5,-3.9,4.3,19,24,76,132
"1705",229,2017,0,2.9,13.3,398,130,141,32.4,69.9,3.3,12.3,10.2,20,-3.6,4.5,21,22,77,132
"1706",231,2017,0,3,13.4,393,132,136,33.1,70.8,3.4,12.4,10.3,20.1,-3.5,4.6,21,20,74,132
"1707",232,2017,0,3,13.4,390,132,135,33.3,70.8,3.3,12.4,10.2,20.1,-3.5,4.6,21,20,73,132
"1708",234,2017,0,3.2,13.8,384,136,127,34.4,73,3.6,12.7,10.6,20.5,-3.3,5,23,18,70,131
"1709",235,2017,0,2.9,13.4,406,134,144,31.8,70,3.3,12.4,10.1,20,-3.6,4.8,22,22,78,134
"1710",276,2017,0,3,13.5,385,133,132,33.8,71.8,3.4,12.4,10.3,20.2,-3.5,4.7,21,20,71,131
"1711",279,2017,0,3.4,14,384,139,125,34.9,74.5,3.8,13,10.8,20.8,-3.1,5.2,24,17,69,130
"1712",281,2017,0,2.9,13.4,412,134,148,31.2,68.8,3.2,12.3,10,19.9,-3.6,4.7,21,23,78,135
"1713",282,2017,0,2.9,13.4,412,134,147,31.3,68.9,3.2,12.3,10,19.9,-3.6,4.8,21,23,78,135
"1714",284,2017,0,2.7,13.1,413,133,153,30.7,68.1,2.9,12.1,9.5,19.4,-3.7,4.7,21,25,80,133
"1715",319,2017,0,2.9,13.2,390,131,138,32.9,70.3,3.2,12.2,10,19.9,-3.7,4.5,21,22,75,131
"1716",320,2017,0,2.7,13.1,395,130,145,32.2,69.5,3,12,9.7,19.6,-3.8,4.4,20,23,77,130
"1717",324,2017,0,3.2,13.8,383,137,126,34.6,73.3,3.6,12.8,10.6,20.6,-3.3,5,23,18,70,131
"1718",327,2017,0,2.6,13.1,409,132,150,30.9,67.3,3,12.1,9.7,19.5,-3.8,4.6,21,24,77,136
"1719",330,2017,0,2.7,13.2,412,134,151,30.9,68.1,3,12.1,9.7,19.6,-3.7,4.7,21,24,79,134
"1720",331,2017,0,3.1,13.8,407,138,139,32.3,71,3.5,12.7,10.3,20.3,-3.3,5.1,23,21,77,134
"1721",360,2017,0,2.7,13.1,390,129,139,32.7,68.9,3,12,9.9,19.7,-3.9,4.4,20,23,74,131
"1722",366,2017,0,3,13.5,390,133,135,33.4,71.8,3.4,12.5,10.3,20.2,-3.5,4.7,22,21,74,131
"1723",367,2017,0,3.4,14.1,382,139,123,35.2,74.7,3.9,13,10.8,20.9,-3.1,5.2,24,17,70,131
"1724",369,2017,0,3.3,13.9,385,138,127,34.5,73.4,3.7,12.9,10.6,20.6,-3.2,5.1,24,18,70,132
"1725",370,2017,0,2.8,13.4,400,133,141,32.1,68.7,3.2,12.3,10,19.9,-3.6,4.7,21,22,74,136
"1726",371,2017,0,2.6,13.1,410,132,151,30.7,66.6,2.9,12,9.5,19.4,-3.8,4.6,20,25,77,136
